step,close_fidelity,open_fidelity,raw_fidelity,l1_penalty,l2_penalty,cost_function,gradient_norm
0,0.51822087102107328,0.51741799426250523,0.51741799426250523,0.10958480403611688,0.022822368409807604,0.38501082181658075,5.0871481691011864
1,0.69069287002154889,0.68886422044447593,0.68886422044447593,0.11072861730859468,0.022199782132755103,0.55593582100312611,3.0664031848022666
2,0.80509820485978034,0.80214900205299844,0.80214900205299844,0.11068966400870757,0.022184097754702689,0.66927524028958818,3.5335742183320629
3,0.85436468019282863,0.85488086079961756,0.85488086079961756,0.11060958656003692,0.022162996312074724,0.72210827792750587,4.4317389182961593
4,0.90534617231559034,0.90190320155452974,0.90190320155452974,0.11031220361362974,0.022147007853042345,0.76944399008785769,3.4672015864714654
5,0.93319720426174924,0.92830197304845219,0.92830197304845219,0.11051211822418756,0.022149840666586318,0.79564001415767827,2.8836411709059462
6,0.96988178857868501,0.96878358404997844,0.96878358404997844,0.11047130509159402,0.022141152629103714,0.8361711263292807,1.475814478199849
7,0.98228958502616615,0.97929183661324459,0.97929183661324459,0.11043804677674605,0.022137530455106767,0.84671625938139172,0.60645491053722178
8,0.98604375398799493,0.9818597076076333,0.9818597076076333,0.11039423695003342,0.022128697314573793,0.84933677334302615,0.37322984074392551
9,0.98743767061224619,0.98336341208093847,0.98336341208093847,0.11037631271202243,0.022121624817209709,0.85086547455170636,0.32189576327493291
10,0.99075322226248197,0.98733293916079168,0.98733293916079168,0.11028224788939475,0.022088073002356167,0.85496261826904074,0.32595161997100736
11,0.99391837334716993,0.99094386315731309,0.99094386315731309,0.11014645517356096,0.022042275380570901,0.85875513260318126,0.37872212264705069
12,0.99703263561166167,0.99425219435609979,0.99425219435609979,0.10985963339837833,0.021950657498846633,0.86244190345887484,0.28223308850824302
13,0.99758948227512867,0.99491061361999655,0.99491061361999655,0.10969102489266412,0.021884918377758876,0.86333467034957356,0.24757947223004118
14,0.99833335684675462,0.99565408899007524,0.99565408899007524,0.10937207595928244,0.021761521757043715,0.86452049127374908,0.10327590689993486
15,0.99852632230317018,0.99582203273871117,0.99582203273871117,0.10929614845846276,0.021731599448521998,0.86479428483172638,0.10598145828349845
16,0.99884852506751942,0.99615635746968767,0.99615635746968767,0.10890571741078407,0.021580782783484496,0.86566985727541912,0.11920280270335955
17,0.99882186244112503,0.99628315863713679,0.99628315863713679,0.10826950634286786,0.021334659148025525,0.86667899314624341,0.17244256539072339
18,0.99851193285692541,0.99611052247253151,0.99611052247253151,0.10768603896788402,0.021106703414854676,0.86731778008979288,0.30621980874301863
19,0.99802066740606366,0.99575949593556012,0.99575949593556012,0.10693947809978437,0.020815348401377151,0.86800466943439858,0.43077433263623349
20,0.99533746921191057,0.99334466358109386,0.99334466358109386,0.10475984691090173,0.019969784647147656,0.86861503202304446,0.82822819039913642
21,0.9975844010478756,0.99566407042421234,0.99566407042421234,0.10352553669885475,0.01950853587526458,0.87262999785009299,0.26003405249750372
22,0.99702887121036565,0.99505696465422999,0.99505696465422999,0.10199731280376605,0.018944788225994429,0.87411486362446955,0.16331095879024676
23,0.99544046279346909,0.99313098545865952,0.99313098545865952,0.099358612567227111,0.017940550831021421,0.87583182206041099,0.40034548311012158
24,0.9950309346953905,0.99267668571278878,0.99267668571278878,0.09851134377414443,0.017615850222711144,0.87654949171593322,0.21609057217335867
25,0.9942608169305458,0.9918579351368495,0.9918579351368495,0.097582250632840734,0.017266749436381217,0.87700893506762756,0.25050220138665535
26,0.99320604149525393,0.99076229040477171,0.99076229040477171,0.096336649085012507,0.016809465399141944,0.87761617592061725,0.3856678064791314
27,0.99193166874313465,0.98945822376844017,0.98945822376844017,0.094606272611573616,0.016195462324145961,0.87865648883272063,0.53901719553449989
28,0.99012729420453027,0.98749902617076235,0.98749902617076235,0.091079411629905169,0.014978670186033449,0.88144094435482367,0.59627072278648918
29,0.99408467710666804,0.99117387523610667,0.99117387523610667,0.089937129708532418,0.014611915268159102,0.88662483025941519,0.29760457295621362
30,0.99268684139551067,0.98879254787900916,0.98879254787900916,0.085547567793239715,0.013154132038752717,0.89009084804701677,0.73773003043394381
31,0.99559597883412443,0.99260579689962081,0.99260579689962081,0.085309032664107179,0.013108381653905925,0.89418838258160771,0.57603901896338239
32,0.99807173198782373,0.99602831247499546,0.99602831247499546,0.085371555338912913,0.0131674035869873,0.8974893535490952,0.43571617722060529
33,0.99875672867650533,0.99679801544251445,0.99679801544251445,0.084846658863482596,0.012986806047874869,0.89896455053115698,0.31544457144804261
34,0.99570978441247981,0.99377497407496007,0.99377497407496007,0.08136868631132381,0.011849058781432633,0.90055722898220358,0.63494099961577355
35,0.99580424452414196,0.99426035706221305,0.99426035706221305,0.078795030850050754,0.011041636332263112,0.90442368987989918,0.60127105294737504
36,0.9977860808679595,0.99611000078427769,0.99611000078427769,0.078407899526740321,0.010914118611220129,0.90678798264631721,0.34284033613244641
37,0.99865753879552521,0.99687148971205297,0.99687148971205297,0.078750909560072108,0.011014018562266059,0.90710656158971481,0.28684051897285423
38,0.99951142237688151,0.99777652629082136,0.99777652629082136,0.078698984005859174,0.010994252350181274,0.90808328993478094,0.21254848434493712
39,0.99960316925998693,0.99816796487526183,0.99816796487526183,0.077731143668655883,0.010705937343850648,0.90973088386275536,0.19554370996360865
40,0.99904551589887081,0.99772385757513249,0.99772385757513249,0.076809546120420708,0.010446409422830354,0.91046790203188144,0.36194191023330913
