step_index,time_s,time_us,alpha1_rad_s,alpha2_rad_s,alpha1_khz,alpha2_khz
0,5.6450000000000006e-07,0.56450000000000011,1736.0681201134794,0,0.27630382286031457,0
1,1.6935000000000002e-06,1.6935000000000002,49809.959506626023,2960.6073648629099,7.9275012706866761,0.47119529667220267
2,2.8225000000000005e-06,2.8225000000000007,36472.93790658431,4933.5339507991521,5.8048483569166587,0.78519631518137267
3,3.9515000000000002e-06,3.9515000000000002,39974.04519587582,6905.2432610550823,6.3620668883024694,1.0990035982489155
4,5.0805000000000007e-06,5.0805000000000007,66125.042337915642,8875.2488058617164,10.524127350240136,1.4125397186233337
5,6.2095000000000004e-06,6.2095000000000002,41217.551679529424,10843.064515828701,6.5599770919427609,1.7257273159584667
6,7.338500000000001e-06,7.3385000000000007,52247.51155968316,12808.20486187467,8.3154497289745173,2.0384891159010006
7,8.4675000000000015e-06,8.4675000000000011,37166.321610640363,14770.184975024255,5.9152038008765473,2.3507479491567529
8,9.5965000000000004e-06,9.5965000000000007,45479.379999119745,16728.520766042267,7.2382681356145868,2.6624267705310469
9,1.0725500000000001e-05,10.7255,34345.529688161689,18682.729044875494,5.4662608229803755,2.9734486779384595
10,1.1854500000000001e-05,11.854500000000002,23489.957363172896,20632.327639872565,3.7385428273668304,3.2837369313772578
11,1.2983500000000002e-05,12.983500000000001,32379.748654706691,22576.835516752653,5.1533970544697185,3.5932149718638504
12,1.4112500000000001e-05,14.112500000000001,21068.5595776255,24515.77289729342,3.3531654006051932,3.9018064403225647
13,1.5241500000000001e-05,15.241500000000002,32369.069225610954,26448.66137770917,5.1516973705397326,4.2094351964261136
14,1.6370500000000002e-05,16.370500000000003,25871.06127837336,28375.024046689774,4.1175072854864494,4.5160253373820733
15,1.7499500000000001e-05,17.499500000000001,35907.496325712527,30294.385603071463,5.7148555342912184,4.8215012166607725
16,1.8628500000000003e-05,18.628500000000003,-2442.6755653450818,32206.272473110221,-0.38876389059445982,5.1257874626599333
17,1.9757500000000002e-05,19.7575,71362.369305141328,34110.212927329034,11.357673825662587,5.4288089973014859
18,2.0886500000000001e-05,20.886500000000002,71692.072987855034,36005.737196910093,11.410147796522075,5.7304910545559657
19,2.2015500000000003e-05,22.015500000000003,33503.207184765852,37892.377589603231,5.3322010328873883,6.0307591988899132
20,2.3144500000000002e-05,23.144500000000001,11366.362847571436,39769.668605121951,1.8090128321670655,6.3295393436317218
21,2.4273500000000004e-05,24.273500000000006,51770.010194733994,41637.147049998683,8.2394530264097305,6.6267577692514186
22,2.5402500000000003e-05,25.402500000000003,34274.39884618725,43494.352151870837,5.454939997873856,6.9223411415498592
23,2.6531500000000002e-05,26.531500000000001,29807.749617155583,45340.825673169471,4.7440506940158622,7.2162165297528347
24,2.7660500000000004e-05,27.660500000000003,68006.780597472767,47176.112024182592,10.823615295853791,7.5083114245056608
25,2.8789500000000003e-05,28.789500000000004,53878.568315233904,48999.758375465062,8.5750404740838473,7.7985537557637645
26,2.9918500000000002e-05,29.918500000000002,48180.172821310065,50811.314769567514,7.6681126635332868,8.0868719105748994
27,3.1047500000000004e-05,31.047500000000003,52864.363526083354,52610.334232056601,8.4136247685830643,8.3731947507485618
28,3.2176500000000006e-05,32.176500000000004,49369.169380198429,54396.372881799245,7.8573473431996232,8.6574516304082785
29,3.3305500000000002e-05,33.305500000000002,10178.002896297679,56168.99004048371,1.6198794717494032,8.9395724134224217
30,3.4434500000000004e-05,34.434500000000007,18612.523390199603,57927.748341350329,2.9622751009637889,9.2194874907092466
31,3.5563500000000006e-05,35.563500000000005,24611.888571585583,59672.213837105213,3.9171037249947731,9.4971277974118902
32,3.6692500000000001e-05,36.692500000000003,19321.059888976517,61401.956106990307,3.0750421871051596,9.7724248299390979
33,3.7821500000000004e-05,37.8215,19397.055017203944,63116.548362983187,3.087137187413457,10.04531066286745
34,3.8950500000000006e-05,38.950500000000005,8725.385054932307,64815.567555100679,1.3886881618726254,10.315717965700948
35,4.0079500000000001e-05,40.079500000000003,29947.799946802061,66498.594475780119,4.7663403962607482,10.583580019483811
36,4.1208500000000004e-05,41.208500000000001,53029.073468452654,68165.21386331247,8.4398391700875202,10.848830733262373
37,4.2337500000000006e-05,42.337500000000006,9022.4215781961066,69815.01450430206,1.43596299282889,11.111404660392044
38,4.3466500000000001e-05,43.466500000000003,15654.113449258752,71447.589335127195,2.4914295351708504,11.371237014685278
39,4.4595500000000004e-05,44.595500000000001,16086.827307906307,73062.535542377111,2.5602980847189762,11.628263686396611
40,4.5724500000000006e-05,45.724500000000006,40809.048511358997,74659.454662240139,6.4949617934597379,11.88242125804077
41,4.6853500000000008e-05,46.853500000000011,39574.249355340646,76237.952678818649,6.2984374040537165,12.133647020039993
42,4.7982500000000004e-05,47.982500000000002,5699.0304435797807,77797.640121346645,0.90702886592691911,12.38187898619668
43,4.9111500000000006e-05,49.111500000000007,62630.1332777895,79338.132160285764,9.9678952976644091,12.627055908987554
44,5.0240500000000008e-05,50.240500000000011,48746.135510706459,80859.048702276297,7.7581884231563061,12.869117294675579
45,5.1369500000000003e-05,51.369500000000002,61529.318915029609,82360.014483919455,9.7926952504046181,13.108003418235878
46,5.2498500000000006e-05,52.498500000000007,38107.506905014525,83840.659164368073,6.0649980928415959,13.343655338091995
47,5.3627500000000008e-05,53.627500000000005,23236.816415286623,85300.617416702575,3.6982541942117622,13.576014910658836
48,5.4756500000000003e-05,54.756500000000003,45603.868299897083,86739.529018070039,7.258081064040411,13.805024804688742
49,5.5885500000000006e-05,55.885500000000008,27333.358832256192,88157.038938563739,4.3502391694580895,14.030628515417115
50,5.7014500000000008e-05,57.014500000000005,18447.419041235993,89552.797428821432,2.935997927700261,14.252770378504108
51,5.8143500000000003e-05,58.143500000000003,62813.738280026271,90926.460106320839,9.9971169413467891,14.471395583768986
52,5.9272500000000006e-05,59.272500000000008,18539.261625493928,92277.688040350826,2.9506151289712452,14.686450188713708
53,6.0401500000000008e-05,60.401500000000006,48092.592192820171,93606.147835637574,7.654173773590025,14.897881131832442
54,6.153050000000001e-05,61.530500000000011,41530.864452538459,94911.511714604712,6.6098423685009777,15.105636245703671
55,6.2659500000000005e-05,62.659500000000008,13500.749506084678,96193.457598247711,2.1487110193388412,15.309664269861763
56,6.3788500000000001e-05,63.788499999999999,22067.18312895338,97451.669185601932,3.5121012750870086,15.509914863444687
