step_index,time_s,time_us,alpha1_rad_s,alpha2_rad_s,alpha1_khz,alpha2_khz
0,5.6450000000000006e-07,0.56450000000000011,3769679.0295846569,0,599.96305142825736,0
1,1.6935000000000002e-06,1.6935000000000002,3768022.307341747,2936.4088495330871,599.69937589396795,0.46734398334197635
2,2.8225000000000005e-06,2.8225000000000007,3764614.0092860097,4840.0993818986462,599.15692841086684,0.77032574168519696
3,3.9515000000000002e-06,3.9515000000000002,3758380.2630896652,7184.2663288651602,598.16479688973834,1.1434114987275545
4,5.0805000000000007e-06,5.0805000000000007,3751959.300249259,8739.0262056830252,597.14286891427832,1.390859218444064
5,6.2095000000000004e-06,6.2095000000000002,3742899.710776235,10680.192739907041,595.7009904672633,1.6998054677303791
6,7.338500000000001e-06,7.3385000000000007,3730601.4243450151,13029.263883922235,593.74365739017458,2.0736717519749308
7,8.4675000000000015e-06,8.4675000000000011,3718729.3460807712,14722.666869421133,591.85415744964632,2.3431852077636535
8,9.5965000000000004e-06,9.5965000000000007,3704700.3617138737,16534.636973979315,589.62137524109573,2.6315692066388268
9,1.0725500000000001e-05,10.7255,3686540.5691989502,18850.352595074321,586.73115449682246,3.0001267945312153
10,1.1854500000000001e-05,11.854500000000002,3669132.1792402575,20634.344068187485,583.96052318362513,3.2840578559109677
11,1.2983500000000002e-05,12.983500000000001,3650334.6857626592,22368.54079168781,580.9688091789277,3.5600638367498134
12,1.4112500000000001e-05,14.112500000000001,3626413.3962963303,24662.316835732992,577.16161771522934,3.9251296325053771
13,1.5241500000000001e-05,15.241500000000002,3603862.8491371893,26453.464651260168,573.57258666542521,4.2101996611547774
14,1.6370500000000002e-05,16.370500000000003,3580305.6845613299,28158.153323674407,569.82334747794789,4.4815092898022639
15,1.7499500000000001e-05,17.499500000000001,3550475.8438033187,30469.179332250507,565.07578086966635,4.8493205026810839
16,1.8628500000000003e-05,18.628500000000003,3523949.4378831312,32142.650702348772,560.85397224500639,5.1156617433549894
17,1.9757500000000002e-05,19.7575,3494919.2431004317,33926.726940649431,556.23367324641924,5.3996062955333333
18,2.0886500000000001e-05,20.886500000000002,3459440.7208296331,36228.556099504378,550.58709105342564,5.7659537843181576
19,2.2015500000000003e-05,22.015500000000003,3430638.447166184,37670.290990747802,546.0030668276022,5.9954130188876045
20,2.3144500000000002e-05,23.144500000000001,3393671.0048908773,39760.516429366966,540.11951565602294,6.3280827296202693
21,2.4273500000000004e-05,24.273500000000006,3355919.7368551306,41764.173989421382,534.11121474014669,6.6469747345663759
22,2.5402500000000003e-05,25.402500000000003,3323433.6808566712,43180.426238937944,528.94089834643182,6.8723782807419536
23,2.6531500000000002e-05,26.531500000000001,3277284.4472044995,45594.248173953245,521.59601969078585,7.2565499734432821
24,2.7660500000000004e-05,27.660500000000003,3243414.1621645158,46924.785794142117,516.20539640274092,7.468311612666068
25,2.8789500000000003e-05,28.789500000000004,3197677.690819215,49036.385919606808,508.9262109085555,7.8043832104672397
26,2.9918500000000002e-05,29.918500000000002,3154810.5063970261,50833.905260291023,502.10368661133225,8.0904672988404176
27,3.1047500000000004e-05,31.047500000000003,3114489.0830010381,52371.98119397703,495.68633276535957,8.3352596865372277
28,3.2176500000000006e-05,32.176500000000004,3061447.8528018952,54630.285637923553,487.24455879149087,8.6946800017977104
29,3.3305500000000002e-05,33.305500000000002,3025207.3788314881,55779.306069509759,481.47670821910737,8.8775522831982379
30,3.4434500000000004e-05,34.434500000000007,2965121.0738528627,58239.743912818805,471.91367576963199,9.2691431281312351
31,3.5563500000000006e-05,35.563500000000005,2929907.4945715275,59239.816763139803,466.30926056304912,9.4283096657118239
32,3.6692500000000001e-05,36.692500000000003,2865577.04372659,61721.553888366056,456.07075131974716,9.8232903966462519
33,3.7821500000000004e-05,37.8215,2830041.4856758993,62673.212733738859,450.41509160045075,9.9747516060244585
34,3.8950500000000006e-05,38.950500000000005,2762149.2035517781,65139.119545489048,439.60969930260734,10.367212864318478
35,4.0079500000000001e-05,40.079500000000003,2726906.1646647421,66031.116846277801,434.00059545415564,10.509178643963637
36,4.1208500000000004e-05,41.208500000000001,2654941.822816221,68504.642167615995,422.54711472260857,10.902852425717578
37,4.2337500000000006e-05,42.337500000000006,2620639.5347839775,69329.136451679864,417.08773602291507,11.034074766577357
38,4.3466500000000001e-05,43.466500000000003,2545808.1872597979,71758.845510279381,405.17795716621441,11.420774973528625
39,4.4595500000000004e-05,44.595500000000001,2509134.606797813,72660.557619943254,399.34117555481112,11.564286913027452
40,4.5724500000000006e-05,45.724500000000006,2438840.5530017344,74775.795688608894,388.15352942319765,11.900937507471742
41,4.6853500000000008e-05,46.853500000000011,2388451.8183496809,76135.846008667606,380.13391322717746,12.117396238762801
42,4.7982500000000004e-05,47.982500000000002,2336832.8419633484,77505.788899921201,371.91849797794879,12.335429421659413
43,4.9111500000000006e-05,49.111500000000007,2261028.9407018935,79624.119715242501,359.8539323865383,12.672572242021683
44,5.0240500000000008e-05,50.240500000000011,2230506.8339083395,80312.393286766426,354.99618821676546,12.78211438312923
45,5.1369500000000003e-05,51.369500000000002,2146610.4850146016,82565.503432091689,341.64366958296478,13.140708000088242
46,5.2498500000000006e-05,52.498500000000007,2099097.9831805434,83740.061709210713,334.08182005741168,13.327644755841236
47,5.3627500000000008e-05,53.627500000000005,2053813.0847126062,84836.867192527803,326.87450461882486,13.502206770121447
48,5.4756500000000003e-05,54.756500000000003,1963888.548997812,87069.152645939306,312.56257025457171,13.857486034424021
49,5.5885500000000006e-05,55.885500000000008,1931445.4044126149,87851.033636620035,307.39908342439253,13.981926259000446
50,5.7014500000000008e-05,57.014500000000005,1876728.4707170448,89141.356257873325,298.69061295591104,14.187287482356199
51,5.8143500000000003e-05,58.143500000000003,1784888.7784881531,91245.544012780971,284.07387196564463,14.522179364743188
52,5.9272500000000006e-05,59.272500000000008,1753332.6988972141,92029.13179176749,279.05156591414539,14.646891233115293
53,6.0401500000000008e-05,60.401500000000006,1709796.7436258984,93047.810551993185,272.12260343048786,14.809018993227935
54,6.153050000000001e-05,61.530500000000011,1612776.6911433775,95097.072812738304,256.68138249885953,15.135169211717194
55,6.2659500000000005e-05,62.659500000000008,1560475.8424201407,96266.676477243222,248.35744389665496,15.321317416381547
56,6.3788500000000001e-05,63.788499999999999,1542720.8958471639,96844.197441823315,245.53165638523319,15.413232732633666
57,6.491750000000001e-05,64.917500000000004,1469786.5405326944,98323.828302089969,233.92379321571471,15.648723297996419
58,6.6046500000000005e-05,66.046500000000009,1373943.988490297,100143.65561618991,218.66997729962495,15.938357810609071
59,6.7175500000000001e-05,67.1755,1335485.7668183642,101058.80879986109,212.54916121801298,16.084008963476624
60,6.830450000000001e-05,68.304500000000004,1323586.228324228,101618.41020842738,210.65529084615892,16.173072293811138
61,6.9433500000000005e-05,69.433500000000009,1263410.6210101335,102802.98504819811,201.07804548856396,16.36160323502294
62,7.0562500000000001e-05,70.5625,1162364.8430887247,104501.28768304264,184.99611045380584,16.631896494224435
63,7.169150000000001e-05,71.691500000000005,1092942.0958335623,105760.22105261116,173.94713706512744,16.832261963014602
