step,closed_term,first_order_sq,second_order_cross,perturbative_open,correction,excess_over_1,max_pair_open,min_pair_open
0,0.96410299175359626,0.00041686241619361483,-0.00069181210712000024,0.96382804206266992,-0.00027494969092638541,-0.036171957937330079,0.062428478038363273,-1.6326006298650309e-23
1,0.99663128457087569,0.00056634532863532793,-0.0012944417145284641,0.99590318818498258,-0.00072809638589313615,-0.0040968118150174204,0.062433161138801249,-4.6100583631689212e-22
