step,close_fidelity,open_fidelity,raw_fidelity,l1_penalty,l2_penalty,cost_function,gradient_norm
0,0.86353944938121063,0.86250431651811965,0.86250431651811965,0.067192730826832692,0.012485926191098725,0.78282565950018823,0.04682186956913794
1,0.86464326263229108,0.86360481154229429,0.86360481154229429,0.066443100342222949,0.012205456248198597,0.78495625495187271,0.046227636391178932
2,0.88315047712370676,0.88206939936929984,0.88206939936929984,0.048743762815699448,0.0062491998133249139,0.82707643674027553,0.043206505605852437
3,0.92213412744044043,0.92089378961484702,0.92089378961484702,0.031767969361722208,0.0022470731946798044,0.88687874705844505,0.03868756144730244
4,0.93555988521276845,0.93440469342680266,0.93440469342680266,0.032038204664710204,0.0023159518363065124,0.90005053692578596,0.05462559144462991
5,0.94688873878838975,0.94559655817547594,0.94559655817547594,0.024984181927591349,0.001152697995004901,0.91945967825287966,0.047521639731461778
6,0.95813301712248355,0.95683094237161159,0.95683094237161159,0.022795226964195552,0.00096050585557653622,0.93307520955183954,0.039525424553600821
7,0.96540589076540528,0.96420027383220552,0.96420027383220552,0.016988692691290986,0.00041251547038494808,0.94679906567052963,0.040093018937133434
8,0.97902991891748958,0.97785585252073759,0.97785585252073759,0.017703792135000462,0.00045994753222166799,0.95969211285351541,0.037100668256074228
9,0.98524249422521493,0.98398962210521734,0.98398962210521734,0.01834345704936129,0.00058866532614885287,0.96505749972970722,0.038028753476195193
10,0.98842750996088657,0.98701179374430759,0.98701179374430759,0.017244346853832717,0.00047733140546119392,0.96929011548501365,0.043388490688676812
