step,pair_index,weight,a0_real,a0_imag,a1_real,a1_imag,a2_real,a2_imag,closed_term,first_order_sq,second_order_cross,perturbative_open,dropped_order1_cross
0,0,0.0625,0.24401647255018821,0.29594253984828645,0.016180431979289277,-0.01054450596593565,0.00094064179208416809,-0.0021886130241960747,0.0091953766104807093,2.3312061568878728e-05,-5.2271450635994918e-05,0.0091664172214135937,0.00010346550736500302
0,1,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,2,0.0625,0.1619333349763559,0.11367808924040698,0.059314566777688857,-0.09676050946253896,-0.030792819649749791,-0.016003093061672323,0.0024465695593696643,0.00080505087646718764,-0.00085069812754959642,0.0024009223082872557,-0.0001743180273301034
0,3,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,4,0.0625,-0.27213582734283281,-0.12681026736927753,-0.17355774278216862,0.34162774352566427,0.21395696843592169,0.12181585018358619,0.0056336720271147334,0.0091769878266299027,-0.0092091071440837911,0.0056015527096608449,0.00048867180331594662
0,5,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,6,0.0625,0.24401647255019121,0.29594253984828794,0.0163891925615057,0.0036227703581769872,0.00076635167518481807,-0.0018710816197990672,0.0091953766104808567,1.760813111788747e-05,-4.584127678940693e-05,0.0091671434648093377,0.00063392060223630537
0,7,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,8,0.0625,0.16193333497635823,0.11367808924040333,0.051831819520313516,-0.093988024510621118,-0.028834280836951665,-0.011516402496041536,0.0024465695593696587,0.00072001789163721706,-0.00074729923603073683,0.0024192882149761388,-0.00028638495562881636
0,9,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,10,0.0625,-0.27213582734283615,-0.12681026736927753,-0.1662550392409699,0.33644513607449267,0.20762257659021341,0.11247667125463838,0.0056336720271148505,0.0088022542288250204,-0.0088455923012545137,0.005590333954685358,0.0003224068741322069
0,11,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,12,0.0625,0.24401647255018871,0.29594253984828633,0.016284812270397485,-0.0034608678038793145,0.00085349673363449259,-0.0020298473219975697,0.0091953766104807197,1.7323294789876063e-05,-4.9056363712700778e-05,0.0091636435415578948,0.00036869305480065237
0,13,0.0625,0.12186709486469254,-0.17465284336217801,-0.052412000603793557,-0.032473314851914938,-0.0050300972860177762,0.0074765525885707885,0.0028347002815783421,0.00023759587404772843,-0.00023985056390931264,0.0028324455917167579,-8.9467684668580459e-05
0,14,0.0625,0.1619333349763569,0.11367808924040475,0.055573193149001061,-0.095374266986579984,-0.029813550243350733,-0.01375974777885689,0.0024465695593696526,0.00076153941250022613,-0.00079899868179016446,0.0024091102900797145,-0.00023035149147945704
0,15,0.0625,-0.15151536396675319,0.16781902815198477,0.12651426030061716,0.13098538311729127,0.053387017424079343,-0.040344294917535987,0.0031950082329908962,0.002072689290612243,-0.0018574367175808405,0.0034102608060222984,0.00035162318755333161
0,16,0.0625,-0.27213582734283392,-0.12681026736927722,-0.16990639101156893,0.33903643980007792,0.21078977251306716,0.11714626071911211,0.0056336720271147672,0.0089883680761804977,-0.0090273497226691195,0.0055946903806261446,0.00040553933872407652
0,17,0.0625,-0.056786355088466405,-0.075490143204026444,-0.13645798214747065,0.090910158777658526,0.069430457996385558,0.12429585975830534,0.00055771574032486345,0.0016803398662961562,-0.0016657268618199574,0.00057232874480106217,0.00011076631550695675
0,18,0.0625,0.24401647255018874,0.29594253984828633,0.016284812270397485,-0.003460867803879315,0.00085349673363449259,-0.0020298473219975697,0.0091953766104807197,1.7323294789876063e-05,-4.9056363712700778e-05,0.0091636435415578948,0.00036869305480065242
0,19,0.0625,1.2906342661267445e-15,1.9290125052862095e-15,0.0016454605707289793,0.0015491803758414975,0.00017910455000471562,-0.00049609705617206703,3.3667662840319358e-31,3.1921877041975883e-07,-9.072736946703692e-20,3.1921877041966809e-07,6.3900951426069119e-19
0,20,0.0625,0.1619333349763569,0.11367808924040476,0.055573193149001061,-0.09537426698657997,-0.029813550243350733,-0.01375974777885689,0.0024465695593696526,0.00076153941250022591,-0.00079899868179016446,0.0024091102900797136,-0.00023035149147945704
0,21,0.0625,-1.762479051592436e-15,-2.1094237467877974e-15,-0.0012901898126109618,-0.0032699931974344357,-0.0026063353551336738,0.0010574992869986331,4.7225005942590274e-31,7.723403289895371e-07,2.9536216958021888e-19,7.723403289898325e-07,1.1464667274759435e-18
0,22,0.0625,-0.27213582734283387,-0.12681026736927725,-0.16990639101156896,0.33903643980007797,0.21078977251306713,0.11714626071911213,0.0056336720271147672,0.0089883680761805012,-0.0090273497226691177,0.0055946903806261498,0.0004055393387240737
0,23,0.0625,-9.8532293435482643e-16,-5.134781488891349e-16,0.00095029966126715382,-1.1947930626254877e-06,0.00022903728368857401,-0.0016078202518633664,7.7157568397013625e-32,5.6441929608433107e-08,7.4988109779072429e-20,5.6441929608508096e-08,-1.1696731882825588e-19
0,24,0.0625,0.24401647255019165,0.295942539848289,0.016389192561505717,0.0036227703581769785,0.00076635167518482067,-0.0018710816197990718,0.0091953766104809088,1.7608131117887501e-05,-4.5841276789407214e-05,0.0091671434648093898,0.000633920602236307
0,25,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,26,0.0625,0.16193333497636067,0.11367808924040729,0.051831819520315819,-0.0939880245106227,-0.028834280836952188,-0.011516402496042187,0.0024465695593697645,0.00072001789163725035,-0.00074729923603077109,0.0024192882149762437,-0.00028638495562882286
0,27,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,28,0.0625,-0.27213582734283848,-0.12681026736927831,-0.16625503924097113,0.33644513607449528,0.20762257659021477,0.11247667125463939,0.0056336720271149398,0.0088022542288251591,-0.008845592301254649,0.0055903339546854499,0.00032240687413222316
0,29,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,30,0.0625,0.2440164725501934,0.29594253984828844,0.016597953143722019,0.017790046682289961,9.8696125898162885e-05,-0.0016995208548295671,0.0091953766104809435,3.6998613094952987e-05,-5.9859629725919614e-05,0.009172515593849977,0.0011643756971076186
0,31,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,32,0.0625,0.16193333497636009,0.11367808924040651,0.044349072262942782,-0.091215539558703401,-0.027108567787251438,-0.0074492928451997936,0.0024465695593697419,0.00064294467922306918,-0.00065457527063211189,0.0024349389679606992,-0.00039845188392752517
0,33,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,34,0.0625,-0.27213582734283798,-0.12681026736928225,-0.15895233569977651,0.33126252862331795,0.20152346937878263,0.10342174868027337,0.0056336720271149875,0.0084375442433955641,-0.0084945869587922836,0.0055766293117182689,0.00015614194494846778
0,35,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,36,0.0625,0.24401647255019146,0.29594253984828811,0.016493572852613887,0.010706408520233465,0.00043252390054149183,-0.0017853012373143236,0.0091953766104808689,2.416657055291309e-05,-5.2850453257663448e-05,0.0091666927277761177,0.00089914814967196038
0,37,0.0625,0.12186709486469111,-0.17465284336217746,-0.049715989226473856,-0.023505991902475931,-0.0022796976498685676,0.0059894562624468557,0.0028347002815783074,0.00018901320250538301,-0.00016548696202363619,0.0028582265220600542,-0.00024416935669236371
0,38,0.0625,0.16193333497635998,0.11367808924040662,0.04809044589162919,-0.092601782034662877,-0.027971424312101791,-0.0094828476706209659,0.0024465695593697411,0.00068048631387818289,-0.00070093725333143884,0.002426118619916485,-0.0003424184197781732
0,39,0.0625,-0.15151536396675225,0.1678190281519869,0.12528049448120912,0.12314776625014187,0.046597698208332608,-0.040107494839495814,0.003195008232990923,0.0019287859143659904,-0.0017238835012029264,0.003399910646153987,0.00021057734149147053
0,40,0.0625,-0.2721358273428377,-0.12681026736928047,-0.16260368747037382,0.3338538323489062,0.20457302298449836,0.10794920996745647,0.0056336720271149485,0.0086186462845634134,-0.0086700896300234455,0.0055822286816549164,0.00023927440954033246
0,41,0.0625,-0.056786355088467376,-0.075490143204028998,-0.13390159564769893,0.09122922989759874,0.070045676196264617,0.12033561439989833,0.00055771574032489435,0.0016407756065442993,-0.0016327239255607535,0.00056576742130843996,8.9609490999949617e-05
0,42,0.0625,0.24401647255019146,0.29594253984828811,0.016493572852613887,0.010706408520233463,0.00043252390054149183,-0.0017853012373143236,0.0091953766104808689,2.416657055291309e-05,-5.2850453257663448e-05,0.0091666927277761177,0.00089914814967196038
0,43,0.0625,3.677613769070831e-16,7.9103390504542404e-16,0.0016454605707285248,0.0015491803758418462,0.00027280718825023823,-0.00054147808211675585,4.7561441829750421e-32,3.19218770419733e-07,-4.0999946826533345e-20,3.1921877041969202e-07,2.2882388093241878e-19
