step_index,time_s,time_us,alpha1_rad_s,alpha2_rad_s,alpha1_khz,alpha2_khz
0,5.6450000000000006e-07,0.56450000000000011,3199590.9925632756,0,509.2307223387491,0
1,1.6935000000000002e-06,1.6935000000000002,3199725.0922302096,2954.2353927839285,509.25206496360863,0.47018116581858926
2,2.8225000000000005e-06,2.8225000000000007,3199626.7766089989,4945.9029894225823,509.23641754650976,0.78716490881958623
3,3.9515000000000002e-06,3.9515000000000002,3197418.1465836046,6907.9009565961242,508.88490316050712,1.0994265836315056
4,5.0805000000000007e-06,5.0805000000000007,3192212.8613101961,8885.075035509828,508.05645627904067,1.4141036116437868
5,6.2095000000000004e-06,6.2095000000000002,3185735.2587185958,10854.25207194325,507.02551380720263,1.7275078708152152
6,7.338500000000001e-06,7.3385000000000007,3177992.4818868572,12816.257008514076,505.79321260117405,2.0397706548411629
7,8.4675000000000015e-06,8.4675000000000011,3168920.7950702589,14788.921485512597,504.34940880213082,2.3537299574172659
8,9.5965000000000004e-06,9.5965000000000007,3158675.5105274897,16737.61521447065,502.71882112376613,2.6638741969531181
9,1.0725500000000001e-05,10.7255,3147058.6024795715,18705.306130721066,500.86993278449592,2.9770419327513924
10,1.1854500000000001e-05,11.854500000000002,3134320.8075229973,20646.496729929546,498.8426497530661,3.2859920120989403
11,1.2983500000000002e-05,12.983500000000001,3120245.3998540845,22599.916222390362,496.60247904652505,3.5968883802561407
12,1.4112500000000001e-05,14.112500000000001,3105021.8671150589,24537.470719543839,494.17957855978784,3.9052597559880482
13,1.5241500000000001e-05,15.241500000000002,3088580.6090094028,26471.226110569049,491.56287106162301,4.2130264852003112
14,1.6370500000000002e-05,16.370500000000003,3070906.0802425803,28404.268657846776,488.74988244156327,4.5206797618065107
15,1.7499500000000001e-05,17.499500000000001,3052173.3559720991,30317.56438561713,485.76847677633867,4.825190234477768
16,1.8628500000000003e-05,18.628500000000003,3032122.3104265956,32241.573479551742,482.57725376361105,5.1314057923312202
17,1.9757500000000002e-05,19.7575,3011154.6154575283,34135.96588936411,479.24014146404096,5.4329077085086261
18,2.0886500000000001e-05,20.886500000000002,2988830.3106978233,36045.466662576131,475.68711801044395,5.7368141954031149
19,2.2015500000000003e-05,22.015500000000003,2965682.7849796554,37922.331121055453,472.00307487205077,6.0355264514835927
20,2.3144500000000002e-05,23.144500000000001,2941198.4701571595,39812.884555394718,468.10627513983241,6.336417375738046
21,2.4273500000000004e-05,24.273500000000006,2915941.1460299366,41672.141558854026,464.08644715571069,6.6323273183168201
22,2.5402500000000003e-05,25.402500000000003,2889407.0945901945,43540.933607230807,459.86342170882108,6.9297548104268127
23,2.6531500000000002e-05,26.531500000000001,2862132.3533363058,45381.013123498575,455.52251181671227,7.2226125611229719
24,2.7660500000000004e-05,27.660500000000003,2833651.9520237399,47226.530866806628,450.9897151665765,7.5163358325342484
25,2.8789500000000003e-05,28.789500000000004,2804474.2888969774,49044.886831636293,446.34594585208214,7.8057361726375216
26,2.9918500000000002e-05,29.918500000000002,2774145.6325282832,50866.35499626564,441.51899027366892,8.0956318347228056
27,3.1047500000000004e-05,31.047500000000003,2743197.8814252671,52660.007832908414,436.59350270804629,8.3811005498653017
28,3.2176500000000006e-05,32.176500000000004,2711117.6588844843,54456.896080187231,431.48777671519264,8.667084196603458
29,3.3305500000000002e-05,33.305500000000002,2678544.8151285886,56222.90893538238,426.30364762088186,8.9481538720715967
30,3.4434500000000004e-05,34.434500000000007,2644816.0331044937,57994.419994860247,420.93554523727812,9.2300986139294601
31,3.5563500000000006e-05,35.563500000000005,2610762.3179511349,59730.528885030129,415.51572813997768,9.5064089255457827
32,3.6692500000000001e-05,36.692500000000003,2575512.4582662429,61474.793521050844,409.90553872783141,9.784017264428865
33,3.7821500000000004e-05,37.8215,2540094.5290180515,63180.409906081208,404.26860021390269,10.055474543124976
34,3.8950500000000006e-05,38.950500000000005,2503508.1373315412,64893.384796464241,398.44569512709836,10.328102964321733
35,4.0079500000000001e-05,40.079500000000003,2466779.4796331497,66570.546494596943,392.60014770126918,10.59503153894395
36,4.1208500000000004e-05,41.208500000000001,2429122.6710982583,68245.697755461646,386.60688048187615,10.861640142537189
37,4.2337500000000006e-05,42.337500000000006,2391077.3979851454,69898.081228955547,380.55178720464306,11.124625140227099
38,4.3466500000000001e-05,43.466500000000003,2352637.8187749726,71529.386747178491,374.43393816297157,11.384255477145366
39,4.4595500000000004e-05,44.595500000000001,2313345.937344756,73156.941280776038,368.18044100997196,11.64328882631904
40,4.5724500000000006e-05,45.724500000000006,2274221.63560664,74746.035001485667,361.95361499333194,11.896200947006269
41,4.6853500000000008e-05,46.853500000000011,2234065.4271714906,76338.21914270104,355.56255592504948,12.14960492339322
42,4.7982500000000004e-05,47.982500000000002,2194013.3776117577,77897.011601876118,349.18807425665642,12.397694448525305
43,4.9111500000000006e-05,49.111500000000007,2153593.3319364302,79438.625825789233,342.75502418742786,12.643049972601855
44,5.0240500000000008e-05,50.240500000000011,2112487.3178190263,80972.885933930156,336.21279884983778,12.887235052801188
45,5.1369500000000003e-05,51.369500000000002,2071848.1919945774,82467.371417399627,329.74488109194323,13.125089804874435
46,5.2498500000000006e-05,52.498500000000007,2030424.4505456632,83958.02235744198,323.15208787898791,13.362334270406755
47,5.3627500000000008e-05,53.627500000000005,1988919.1314863535,85425.993725885608,316.54631118609251,13.595969170011934
48,5.4756500000000003e-05,54.756500000000003,1947832.525527121,86859.631091072442,310.00717475281175,13.824139643282658
49,5.5885500000000006e-05,55.885500000000008,1905924.4948636589,88290.377622394677,303.33730451747505,14.051850026054176
50,5.7014500000000008e-05,57.014500000000005,1864285.754514392,89692.132291059723,296.71029316676925,14.27494621057436
51,5.8143500000000003e-05,58.143500000000003,1823102.7472364616,91061.886317416225,290.15581398709713,14.492949334689023
52,5.9272500000000006e-05,59.272500000000008,1781192.102765725,92426.319993217563,283.48552775141241,14.710105698713852
53,6.0401500000000008e-05,60.401500000000006,1739594.708110248,93763.08417448902,276.86509677224882,14.922858325911394
54,6.153050000000001e-05,61.530500000000011,1698722.9691289593,95064.861513229436,270.36015748061504,15.130042624176944
55,6.2659500000000005e-05,62.659500000000008,1657330.9962204651,96356.875560082641,263.77242038790234,15.335673046277794
56,6.3788500000000001e-05,63.788499999999999,1615956.0087447434,97628.548751021386,257.187386610776,15.53806612061314
57,6.491750000000001e-05,64.917500000000004,1575605.7417121045,98862.159930211128,250.76544215745355,15.73440143763461
58,6.6046500000000005e-05,66.046500000000009,1535349.2592257268,100075.07629453239,244.35842397825425,15.927443072573389
59,6.7175500000000001e-05,67.1755,1494678.5051765367,101275.68764487532,237.8854724320509,16.118526303712699
60,6.830450000000001e-05,68.304500000000004,1454735.3706162195,102445.2633644865,231.5283251241917,16.30467006080908
61,6.9433500000000005e-05,69.433500000000009,1415822.5433506873,103580.01422420819,225.33515631520117,16.485271269311568
62,7.0562500000000001e-05,70.5625,1376889.0432185545,104696.35844611007,219.13869731730327,16.662942970419326
63,7.169150000000001e-05,71.691500000000005,1337778.644610709,105796.15638468289,212.9140840525703,16.837981248745468
64,7.2820500000000005e-05,72.82050000000001,1299536.8440252403,106864.72059488468,206.82771245665839,17.008048524810167
65,7.3949500000000014e-05,73.949500000000015,1262487.7738584352,107898.50087075515,200.9311698026529,17.172579765785855
66,7.507850000000001e-05,75.078500000000005,1225787.2416870499,108908.94892305153,195.09009869347381,17.333397568046404
67,7.6207500000000005e-05,76.20750000000001,1188959.4209305453,109901.69180668987,189.22876897677378,17.491397505196748
68,7.7336500000000014e-05,77.336500000000015,1152657.6041760431,110868.53275633854,183.45115539707857,17.645275021516994
69,7.846550000000001e-05,78.465500000000006,1117635.1738739968,111801.15565928534,177.87716249541654,17.793706566561692
70,7.9594500000000005e-05,79.594500000000011,1083723.142418745,112702.09989873462,172.47989505902535,17.937096295720213
71,8.0723500000000014e-05,80.723500000000016,1050191.0341827841,113579.32913409249,167.14309428097974,18.076711664752143
72,8.185250000000001e-05,81.852500000000006,1016759.6344563744,114435.34450825078,161.82232176004061,18.212950742912092
73,8.2981500000000005e-05,82.981500000000011,983913.6531030474,115265.00963574063,156.59472146695438,18.34499604906307
74,8.4110500000000014e-05,84.110500000000016,952295.95818873774,116062.37706536602,151.56260903217051,18.471901016948429
75,8.5239500000000009e-05,85.239500000000007,922039.53316264763,116826.72384864392,146.74714942897893,18.593550585743497
76,8.6368500000000005e-05,86.368500000000012,892732.10340936971,117561.97274671707,142.08272711442626,18.710569082274709
77,8.7497500000000014e-05,87.497500000000016,863898.14941914938,118272.04287654914,137.49366080799842,18.823580253379387
78,8.8626500000000009e-05,88.626500000000007,835447.83832231141,118957.31923530588,132.96565316443446,18.932645373259536
79,8.9755500000000005e-05,89.755499999999998,807717.96105806273,119614.88146742753,128.55230612649771,19.037299652892237
80,9.0884500000000014e-05,90.884500000000017,781164.44222409138,120241.31347840824,124.32618234758743,19.136999403950814
81,9.2013500000000009e-05,92.013500000000008,756029.92007664824,120835.13917593108,120.32589890556915,19.231509699046565
82,9.3142500000000005e-05,93.142499999999998,732234.53835924715,121397.20820183674,116.53874628248624,19.320965762878298
83,9.4271500000000014e-05,94.271500000000017,709501.20168016874,121929.48766618976,112.92062337703862,19.405680670736388
84,9.5400500000000009e-05,95.400500000000008,687572.90207287367,122433.54478056237,109.43062610093754,19.485903852089425
85,9.6529500000000005e-05,96.529499999999999,666372.90924885008,122909.65048050358,106.05654244948148,19.561678427669296
86,9.7658500000000014e-05,97.658500000000018,646033.81597461202,123356.80292434091,102.81947521687937,19.632844949421628
87,9.8787500000000009e-05,98.787500000000009,626811.13121351018,123773.42463564361,99.760089917652763,19.699152354174856
88,9.9916500000000005e-05,99.916499999999999,608955.59833133104,124158.17669228278,96.918293597914072,19.760387545853753
89,0.00010104550000000001,101.04550000000002,592620.3213165598,124510.61878728161,94.318453514237817,19.816480447426482
90,0.00010217450000000001,102.17450000000001,577836.55015927576,124829.72311162614,91.965543257016662,19.867267478007911
91,0.0001033035,103.3035,564547.65190300625,124995.65261710079,89.85054941128611,19.893675979008997
92,0.00010443250000000001,104.43250000000002,552663.67792829871,125140.78575802411,87.959156209635964,19.916774635793395
93,0.00010556150000000001,105.56150000000001,542109.95151120983,125268.29222355364,86.279478482316748,19.937067920058595
94,0.0001066905,106.6905,532859.33645718452,125379.01226470133,84.807197369828316,19.954689561906591
95,0.00010781950000000001,107.81950000000002,524942.47868083068,125473.20788349824,83.547190320966095,19.969681260255719
96,0.00010894850000000001,108.94850000000001,518436.63818222471,125550.7276731193,82.511753646645516,19.982018917961351
97,0.00011007750000000002,110.07750000000001,514716.31697981665,125559.78813954839,81.919646137392689,19.983460935980261
98,0.00011120650000000001,111.20650000000002,514027.53897472867,125546.36664393319,81.810023713189963,19.981324838609414
99,0.00011233550000000001,112.33550000000001,514699.14628322166,125567.43708447888,81.916913336153272,19.984678303375386
100,0.00011346450000000002,113.46450000000002,514700.70201853733,125553.59945314497,81.917160939118901,19.98247597594791
101,0.00011459350000000001,114.59350000000002,514643.37295178906,125548.40100882376,81.908036734763058,19.981648617837802
102,0.00011572250000000001,115.72250000000001,515257.11776649207,125517.89399227992,82.005717255820073,19.976793275355863
103,0.00011685150000000002,116.85150000000002,519432.94195007696,125548.95614498857,82.670320316120282,19.981736970502521
104,0.00011798050000000001,117.98050000000001,526314.45970577397,125471.89818209014,83.765547882914106,19.969472814802643
105,0.00011910950000000001,119.10950000000001,534618.00752442842,125378.2864465678,85.087098563452884,19.954574044362854
106,0.00012023850000000002,120.23850000000002,544223.7866319383,125267.81691246683,86.615905790661941,19.936992271949624
107,0.00012136750000000001,121.36750000000001,555060.90311753587,125139.96035694626,88.340686448207464,19.916643269131821
108,0.00012249650000000002,122.49650000000003,567130.0206029187,124993.70957023259,90.261546154762968,19.893366733495263
109,0.00012362550000000002,123.62550000000002,580500.33963250858,124814.23011135997,92.389498519037829,19.864801690432227
110,0.00012475450000000001,124.75450000000001,595279.08011661679,124494.7232527764,94.741608119755966,19.813950594536887
111,0.00012588350000000001,125.88350000000001,611553.11095146462,124142.20083299531,97.331700571151913,19.757844908878013
112,0.0001270125,127.0125,629321.09216135414,123757.41954696883,100.15956260946975,19.696605065197641
113,0.00012814150000000003,128.14150000000004,648452.11610047705,123340.77729962574,103.20435963579054,19.630294392032074
114,0.00012927050000000002,129.27050000000003,668707.76521292073,122893.6248823088,106.42814631757092,19.559127874500589
115,0.00013039950000000002,130.39950000000002,689839.98270010692,122417.55427310211,109.79144318914959,19.483358883784579
116,0.00013152850000000001,131.52850000000001,711722.33261407563,121913.52001939063,113.27412734442422,19.403139340818761
117,0.00013265750000000001,132.6575,734430.99936263985,121381.17871561553,116.88832390848478,19.318414590910969
118,0.0001337865,133.78650000000002,758205.66419571871,120818.97187736927,120.67217933702233,19.228936593564011
119,0.00013491550000000003,134.91550000000004,783286.31471655099,120225.10338894307,124.6638888433731,19.134419488084468
120,0.00013604450000000002,136.04450000000003,809709.80188452057,119599.05186778272,128.86931743988072,19.034780293861598
121,0.00013717350000000002,137.17350000000002,837220.08002596325,118942.56999999087,133.24771419192425,18.930297959552327
122,0.00013830250000000001,138.30250000000001,865416.86339078553,118258.85886540113,137.73537164372704,18.821481952835402
123,0.00013943150000000001,139.4315,894077.5532728493,117549.96711284127,142.29686211088136,18.708658326298423
124,0.0001405605,140.56049999999999,923373.44936820632,116814.65344644286,146.959448786764,18.591629521568091
125,0.00014168950000000003,141.68950000000004,953726.02801737562,116049.18362446775,151.7902117143648,18.469801215613078
126,0.00014281850000000002,142.81850000000003,985364.53691277723,115251.12588540613,156.82563679712487,18.342786381568679
127,0.00014394750000000002,143.94750000000002,1018007.669830139,114422.82669405996,162.02095275892876,18.210958470906917
128,0.00014507650000000001,145.07650000000001,1051100.5827999385,113569.81186140164,167.28785343938225,18.075196943758641
129,0.00014620550000000001,146.2055,1084452.772812041,112694.31721608533,172.59601934274849,17.935857643306065
130,0.0001473345,147.33449999999999,1118498.5282689885,111791.81054841881,178.01456961501955,17.792219245973541
131,0.00014846350000000003,148.46350000000004,1153719.1283637146,110856.58276094549,183.62010221875809,17.643373120680266
132,0.00014959250000000002,149.59250000000003,1189893.9418405266,109890.67096721684,189.37750259902006,17.489643484117593
133,0.00015072150000000002,150.72150000000002,1226322.9826407486,108902.45479534855,195.17536451447171,17.332363995521405
134,0.00015185050000000001,151.85050000000001,1262874.4987434279,107893.85002377276,200.99271897971613,17.171839560499045
135,0.00015297950000000001,152.9795,1300207.1235243445,106856.21003174927,206.93439075219399,17.006694026618671
136,0.0001541085,154.10849999999999,1338601.7836459372,105785.07847944141,213.04509069887877,16.83621814536718
137,0.00015523750000000003,155.23750000000004,1377344.7476164307,104690.09978083969,219.21122492481399,16.661946872904387
138,0.00015636650000000002,156.36650000000003,1415985.2938608993,103578.05597825708,225.36105886339215,16.484959604788656
139,0.00015749550000000002,157.49550000000002,1455200.05728614,102438.60672848221,231.60228230469846,16.303610624284634
140,0.00015862450000000001,158.62450000000001,1495350.8932973226,101265.2613812185,237.99248632515025,16.116866912313739
141,0.00015975350000000001,159.7535,1535593.3767099471,100071.43704574613,244.39727648256306,15.926863868139915
142,0.0001608825,160.88249999999999,1575671.1037932904,98861.660936758592,250.77584485576509,15.734322020360068
143,0.00016201150000000003,162.01150000000001,1616457.738970411,97620.060140120098,257.26723945628959,15.536715116228216
144,0.00016314050000000002,163.14050000000003,1657758.268233418,96349.311584804789,263.84042284080863,15.3344692022229
145,0.00016426950000000002,164.26950000000002,1698682.4925871622,95066.302085295261,270.35371543890875,15.1302718983421
146,0.00016539850000000001,165.39850000000001,1739860.6700872448,93758.378488796821,276.90742593556234,14.922109392772844
147,0.00016652750000000001,166.5275,1781656.6592864739,92417.035594588873,283.55946421803515,14.708628040778459
148,0.00016765650000000003,167.65650000000002,1823052.1601317408,91063.652117871621,290.14776279932408,14.493230370560013
149,0.00016878550000000003,168.78550000000001,1864439.383647684,89689.367847054353,296.73474400273557,14.274506235646005
150,0.00016991450000000002,169.91450000000003,1906344.5327535989,88280.978064624433,303.40415562394486,14.050354039972163
151,0.00017104350000000002,171.04350000000002,1947735.1702324231,86862.710912658469,309.99168017642438,13.824629812111915
152,0.00017217250000000001,172.17250000000001,1989095.1593604831,85422.222490369692,316.5743268923822,13.595368959238012
153,0.00017330150000000001,173.3015,2030739.5374711955,83950.201348607574,323.20223552069001,13.361089518190795
154,0.00017443050000000003,174.43050000000002,2071693.5842882385,82472.371481253838,329.72027451123932,13.125885589752608
155,0.00017555950000000003,175.55950000000001,2112783.086345091,80965.061035016202,336.25987187277201,12.885989681459838
156,0.00017668850000000002,176.68850000000003,2153684.0747458828,79436.499939128742,342.76946635410229,12.642711627231384
157,0.00017781750000000002,177.81750000000002,2193947.571544372,77899.804327548074,349.17760089574654,12.398138924620698
158,0.00017894650000000001,178.94650000000001,2234394.9262209446,76328.155059614088,355.61499732751417,12.148003174822245
159,0.00018007550000000001,180.07550000000001,2274066.7570608812,74751.900692592739,361.92896530719554,11.897134500740609
160,0.00018120450000000003,181.20450000000002,2313569.8230922464,73149.785048493504,368.21607353337288,11.642149876577362
161,0.00018233350000000003,182.33350000000002,2352667.5371466763,71528.865245945184,374.43866798872887,11.384172477646256
162,0.00018346250000000002,183.46250000000003,2391069.3876285334,69899.088040096103,380.55051231679232,11.124785379196878
163,0.00018459150000000002,184.59150000000002,2429331.5601502149,68237.999066357981,386.64012620705279,10.860414858111012
164,0.00018572050000000001,185.72050000000002,2466635.9537166976,66577.096099334551,392.57730484220406,10.596073940913238
165,0.00018684950000000001,186.84950000000001,2503769.5945562217,64882.762829550426,398.48730733681339,10.32641242578204
166,0.00018797850000000003,187.97850000000003,2539937.4578899434,63187.99118705131,404.24360156744729,10.056681141466337
167,0.00018910750000000003,189.10750000000002,2575736.1807188885,61464.978328489589,409.94114526205061,9.7824551280153411
168,0.00019023650000000002,190.23650000000004,2610649.2816293398,59736.51776392333,415.49773785061507,9.5073620852252141
169,0.00019136550000000002,191.36550000000003,2644977.7113522915,57986.822589672913,420.96127712960555,9.2288894493392242
170,0.00019249450000000001,192.49450000000002,2678479.0099390843,56226.840364695468,426.29317439969117,8.9487795784801918
171,0.00019362350000000001,193.62350000000001,2711230.6904589292,54451.221749779681,431.50576624899099,8.6661810988703589
