step,close_fidelity,open_fidelity,raw_fidelity,l1_penalty,l2_penalty,cost_function,gradient_norm
0,0.39609052231235248,0.39590902699062602,0.39590902699062602,0.2550342586582548,0.11010929190917734,0.030765476423193883,1.8948455056442144
1,0.82834032541474756,0.80971453527886705,0.80971453527886705,0.25370264924847219,0.10898765483610656,0.4470242311942883,1.5928392312623876
2,0.84739721564019754,0.82253426250508077,0.82253426250508077,0.25364870399110756,0.10894426400086558,0.45994129451310761,1.0849467087417608
3,0.86179051557501318,0.82671240947433533,0.82671240947433533,0.25354376959878572,0.10884327836520019,0.46432536151034942,1.6693715691776394
4,0.88356455282968882,0.84718448745644925,0.84718448745644925,0.25347027311206288,0.10876856267763252,0.48494565166675385,1.1266109766334436
5,0.95706469744374401,0.91674598324146528,0.91674598324146528,0.25276158605894156,0.10808847322955324,0.55589592395297049,2.5178439473001948
6,0.98758562075254996,0.94120335715423431,0.94120335715423431,0.25274392544140112,0.10808468281869738,0.58037474889413576,0.61553167091657879
7,0.9902107756819345,0.94332276485622824,0.94332276485622824,0.25268541859627919,0.10802916095174431,0.5826081853082048,0.43677149899617657
8,0.99292943262074862,0.94634746145029369,0.94634746145029369,0.25256542790407438,0.10791958196878075,0.58586245157743855,0.46455375635002139
9,0.99537406250706595,0.95944870375589231,0.95944870375589231,0.2521514353937086,0.10754903462539189,0.59974823373679187,0.89065682814736735
10,0.99502809250090873,0.97034814769544431,0.97034814769544431,0.25162505950266395,0.10707243846235168,0.61165064973042871,1.3065740042900711
11,0.99804134759718255,0.97698416054177717,0.97698416054177717,0.25148952445613187,0.10695870965258335,0.61853592643306188,0.47298565576687629
12,0.9970779608866519,0.98073209003557216,0.98073209003557216,0.25129755454217872,0.10679181872438867,0.62264271676900473,0.27279134003403877
13,0.9950953888137094,0.98333640040796777,0.98333640040796777,0.25102183332085126,0.10655204217559182,0.62576252491152462,0.35153160569124486
14,0.99343058577223786,0.98492560250111938,0.98492560250111938,0.25056008413398489,0.10614557332308873,0.62821994504404577,0.39233459405908472
15,0.99485532615842276,0.99033094114183273,0.99033094114183273,0.24918227039965854,0.10495492699160372,0.63619374375057047,0.49770143369516723
16,0.99503934878379985,0.99170946146069439,0.99170946146069439,0.24730249420106951,0.10334087604576057,0.64106609121386438,0.35554978708560081
17,0.99701225525539705,0.99294328713380475,0.99294328713380475,0.24700196944621974,0.1030776129034464,0.64286370478413857,0.29656967700352366
18,0.99944595389292179,0.9960253265178769,0.9960253265178769,0.24612391880236667,0.10234355108478577,0.64755785663072452,0.19405928745754386
19,0.99913984516765209,0.99591352380116871,0.99591352380116871,0.245058411659477,0.10145048102039253,0.6494046311212992,0.2965311864078739
20,0.99883341627974365,0.99538033036886986,0.99538033036886986,0.24338745125378033,0.10006370083946085,0.65192917827562868,0.30549897190737391
21,0.99818910800630378,0.99483186135699142,0.99483186135699142,0.24225746926608324,0.099129190009608195,0.65344520208129997,0.3706203089634067
22,0.998552866607199,0.99531023911671712,0.99531023911671712,0.24160462277187483,0.098595397206457588,0.65511021913838463,0.16434601568974985
23,0.99895865234974035,0.99548719061504765,0.99548719061504765,0.24151181761916424,0.098521574130726278,0.6554537988651572,0.13147860865953562
24,0.99927984724759811,0.99501478112252706,0.99501478112252706,0.24043685060257408,0.097656083629727441,0.65692184689022559,0.19103925029256488
25,0.99837844949230492,0.99332005578422589,0.99332005578422589,0.23851481176444192,0.096130504838327122,0.65867473918145691,0.34557228630308268
26,0.99803823201172204,0.99286544272414612,0.99286544272414612,0.23808030794560694,0.095785984272635918,0.65899915050590319,0.37468655592189115
27,0.99595053573299952,0.99047807471599347,0.99047807471599347,0.23587148077241665,0.09404182440145166,0.66056476954212517,0.48365356646839081
28,0.99303490825593488,0.98787744399471555,0.98787744399471555,0.23377303910683458,0.092407841818888309,0.6616965630689926,0.59771806527776272
29,0.98238589006141019,0.97936677700489227,0.97936677700489227,0.22764575343291232,0.087724846895131728,0.66399617667684829,0.83585055117741025
30,0.9945977741575962,0.98374515457358147,0.98374515457358147,0.22450083847119229,0.085398329230957665,0.67384598687143149,0.53289811418528077
31,0.99248040778455815,0.98020463836294403,0.98020463836294403,0.22115989357907784,0.082937827286080873,0.67610691749778529,0.47043498177733362
32,0.98849440207644923,0.97724549938452165,0.97724549938452165,0.21770262150367439,0.080297386122618622,0.67924549175822868,0.52171209448444467
33,0.99135410039784932,0.97817610163626278,0.97817610163626278,0.21680678455503088,0.079600490485146461,0.68176882659608551,0.30912358435343679
34,0.99670997897524716,0.98034349043636204,0.98034349043636204,0.21115581035005607,0.075217226468512588,0.69397045361779341,0.56672517802033406
35,0.99567139822299511,0.98389033173477991,0.98389033173477991,0.20541011201309306,0.070849913260784769,0.70763030646090208,0.26485223344739489
36,0.98669922435175794,0.97956672300851055,0.97956672300851055,0.19712462270100811,0.064758155290205871,0.7176839450172966,1.2616527699640647
37,0.99903234241644334,0.99036682434327838,0.99036682434327838,0.19652623212475567,0.064330017822292099,0.72951057439623068,0.51278710013550322
38,0.99911372862928705,0.99108772192280814,0.99108772192280814,0.19492149018612778,0.063128755722240346,0.73303747601444003,0.41107779380208653
39,0.99506194258901726,0.99085665603363848,0.99085665603363848,0.19026238898051695,0.059448642643933555,0.74114562440918796,0.46152402194160669
40,0.99717888025206447,0.99118083141448565,0.99118083141448565,0.18915150049737936,0.058568913980662732,0.7434604169364436,0.44403648383359584
