step_index,time_s,time_us,alpha1_rad_s,alpha2_rad_s,alpha1_khz,alpha2_khz
0,5.6450000000000006e-07,0.56450000000000011,2980967.9918927243,0,474.43579110844809,0
1,1.6935000000000002e-06,1.6935000000000002,3223886.6580173629,18743.104407825973,513.09749759147405,2.9830577153929956
2,2.8225000000000005e-06,2.8225000000000007,3580514.6402339265,39559.998100428231,569.85660380612876,6.2961692463891437
3,3.9515000000000002e-06,3.9515000000000002,3244418.5256076297,15670.191489580684,516.36524580937328,2.4939884347633168
4,5.0805000000000007e-06,5.0805000000000007,3714377.3023446426,47054.801778294095,591.16150817648941,7.4890042992248134
5,6.2095000000000004e-06,6.2095000000000002,3706781.0902000563,31748.422511721925,589.95253346490381,5.0529183781105527
6,7.338500000000001e-06,7.3385000000000007,3743464.8038024269,2408.5931226735265,595.79092781568841,0.38333950137063566
7,8.4675000000000015e-06,8.4675000000000011,3581897.6953981109,57930.576518550784,570.07672387207742,9.2199376090906391
8,9.5965000000000004e-06,9.5965000000000007,3694268.0946061546,285.73276201466069,587.96102836324724,0.045475781477933401
9,1.0725500000000001e-05,10.7255,3753570.1820317432,17561.2748834054,597.39924871269739,2.7949637046895175
10,1.1854500000000001e-05,11.854500000000002,3647480.6553506348,53337.36310301203,580.5145761311195,8.4889049893316386
11,1.2983500000000002e-05,12.983500000000001,3646944.6168558695,1155.8681108391611,580.42926295499001,0.18396212340234327
12,1.4112500000000001e-05,14.112500000000001,3504672.0616480419,13488.361482159482,557.78588252734971,2.1467394040960057
13,1.5241500000000001e-05,15.241500000000002,2562378.0076187789,45524.54688279226,407.81512598249094,7.245456668415124
14,1.6370500000000002e-05,16.370500000000003,3675616.1881826716,43888.640367159038,584.99248525786243,6.9850940600158582
15,1.7499500000000001e-05,17.499500000000001,3742272.3112743259,59857.148277333712,595.60113673524108,9.5265610277221882
16,1.8628500000000003e-05,18.628500000000003,3014278.3172373744,2276.2135249373096,479.73729404304839,0.36227063402640003
17,1.9757500000000002e-05,19.7575,2329498.7025978593,60232.028089469917,370.75123344460633,9.5862250028890266
18,2.0886500000000001e-05,20.886500000000002,3373654.0462928754,31874.727960701686,536.93371774948503,5.0730205146551226
19,2.2015500000000003e-05,22.015500000000003,2504400.351527065,45221.665507216268,398.58769542661275,7.1972516003217324
20,2.3144500000000002e-05,23.144500000000001,3186215.4999147085,50951.421493825233,507.10194656744034,8.1091705883009286
21,2.4273500000000004e-05,24.273500000000006,3702033.2459095195,12716.183520307211,589.1968905770342,2.0238434645205916
22,2.5402500000000003e-05,25.402500000000003,2820300.7906191982,50817.809575745327,448.86481183302595,8.0879055910825226
23,2.6531500000000002e-05,26.531500000000001,3635307.1017271038,49117.320518517918,578.57709489694025,7.8172643519511027
24,2.7660500000000004e-05,27.660500000000003,3095247.1855876297,62817.165302984278,492.62388967754845,9.9976623689906461
25,2.8789500000000003e-05,28.789500000000004,3386585.295141838,55828.495308904014,538.99178992414886,8.8853809937947652
26,2.9918500000000002e-05,29.918500000000002,3647110.7900373945,46116.403793348516,580.45571023823902,7.3396536213332499
27,3.1047500000000004e-05,31.047500000000003,3248493.2843127418,57796.25823343682,517.01376379919861,9.1985601900671252
28,3.2176500000000006e-05,32.176500000000004,3262087.0767203746,5057.3741413299649,519.17728305623848,0.80490609365779364
29,3.3305500000000002e-05,33.305500000000002,2756368.8647877597,51650.002678923753,438.68972981556811,8.2203532370603529
30,3.4434500000000004e-05,34.434500000000007,3201750.5076300139,49449.199289375763,509.5744198363019,7.8700844988403915
31,3.5563500000000006e-05,35.563500000000005,2126607.7278621541,78544.844910237502,338.460131906686,12.500800321850596
32,3.6692500000000001e-05,36.692500000000003,1990827.5078726523,37376.455239595525,316.85003872125179,5.9486476066345997
33,3.7821500000000004e-05,37.8215,2915662.4273007251,52876.206769772354,464.04208769222436,8.4155096793584114
34,3.8950500000000006e-05,38.950500000000005,3107664.6593815372,25704.466496041787,494.6001920125629,4.0909929023850609
35,4.0079500000000001e-05,40.079500000000003,1863882.1482403409,50989.442956985811,296.64605723319113,8.1152218921065202
36,4.1208500000000004e-05,41.208500000000001,2394763.5445384993,76157.901541320491,381.13845564957046,12.120906485807032
37,4.2337500000000006e-05,42.337500000000006,2099243.1291824146,57588.908639071,334.10492076107954,9.1655594771757052
38,4.3466500000000001e-05,43.466500000000003,3231620.2726530903,68708.007986398428,514.32834058871788,10.935219101032732
39,4.4595500000000004e-05,44.595500000000001,2326014.6479287287,69568.682243661635,370.1967289220118,11.072199663468119
40,4.5724500000000006e-05,45.724500000000006,1987881.2856574403,73069.950385243908,316.38113289225367,11.629443795291111
41,4.6853500000000008e-05,46.853500000000011,1599404.5631450508,92176.210515161409,254.55314222826831,14.670299538967081
42,4.7982500000000004e-05,47.982500000000002,2472495.7199770818,71777.368093818222,393.50991560790726,11.423722934257665
43,4.9111500000000006e-05,49.111500000000007,1432508.5288199857,108506.78509102843,227.99081338299956,17.26939120624715
