step,closed_term,first_order_sq,second_order_cross,perturbative_open,correction,excess_over_1,max_pair_open,min_pair_open
0,0.33231008960568664,10.484453235284622,-8.621610749171051,2.1951525757192574,1.8628424861135713,1.1951525757192574,0.12639657976768648,-3.4734312802875331e-23
1,0.32715325028851194,10.411813119416971,-8.5030225847165912,2.2359437849888923,1.9087905347003797,1.2359437849888923,0.12787563941011648,-0.0016291664093947
2,0.31553206930650679,10.395992605196573,-8.4080149821610064,2.3035096923420735,1.987977623035567,1.3035096923420735,0.13179863315985843,-0.0020076134854981331
3,0.25886836232719834,10.090536933301053,-7.8033571856580171,2.5460481099702346,2.2871797476430356,1.5460481099702346,0.14694582011546284,-0.0014705778416227167
