step_index,time_s,time_us,alpha1_rad_s,alpha2_rad_s,alpha1_khz,alpha2_khz
0,1.8816666666666668e-07,0.18816666666666668,246241.35992620868,0,39.190529625926665,0
1,5.6450000000000006e-07,0.56450000000000011,249527.33947150168,1077853.3257369231,39.713509513458902,171.54568471907015
2,9.4083333333333336e-07,0.94083333333333341,342123.27956186084,1187011.4288764005,54.450611089080567,188.91873641225291
3,1.3171666666666667e-06,1.3171666666666666,348737.27906416473,1206241.7107315818,55.503261803479568,191.97933082655538
4,1.6935000000000002e-06,1.6935000000000002,357904.57504333422,1215266.2731112228,56.962282273350844,193.41563453851643
5,2.0698333333333335e-06,2.0698333333333334,359107.67916691763,1218834.1455563279,57.153762241673391,193.98347907447626
6,2.446166666666667e-06,2.446166666666667,351924.86905101629,1221545.5434046353,56.010582506437224,194.41501144472312
7,2.8225000000000001e-06,2.8225000000000002,348442.84170632163,1206675.8832531343,55.456400642547919,192.04843152951514
8,3.1988333333333336e-06,3.1988333333333334,297822.94303159893,1204100.7196437642,47.399993549654916,191.63858151181353
9,3.5751666666666667e-06,3.5751666666666666,299246.33075303026,1197447.2518989053,47.626532741457027,190.57964923151675
10,3.9515000000000002e-06,3.9515000000000002,304331.15729888709,1195206.2767642867,48.435808020995026,190.22298696149616
11,4.3278333333333337e-06,4.3278333333333334,335305.71665079409,1189715.060360333,53.365562251944318,189.34903272721962
12,4.7041666666666672e-06,4.7041666666666675,347827.83595138509,1192835.7125027305,55.358519436619808,189.84569994135254
13,5.0804999999999999e-06,5.0804999999999998,347129.06306918,1188978.0681729661,55.247306278318298,189.2317367775801
14,5.4568333333333334e-06,5.456833333333333,337066.79295396793,1190189.5971472552,53.645846250756442,189.42455760253725
15,5.8331666666666669e-06,5.8331666666666671,322126.56192471611,1191468.7458962854,51.268034631516095,189.62814044889524
16,6.2095000000000004e-06,6.2095000000000002,301602.7061176899,1186890.1827435642,48.001561528522572,188.89943949088124
17,6.5858333333333339e-06,6.5858333333333343,298957.89856979472,1182249.9309400651,47.580627333748303,188.16092047916325
18,6.9621666666666675e-06,6.9621666666666675,299673.92165404651,1187190.3008571789,47.694585946974883,188.94720477217442
19,7.3385000000000001e-06,7.3384999999999998,308286.2118102478,1191016.9409003961,49.065274496675983,189.55623345048582
20,7.7148333333333345e-06,7.7148333333333348,321657.30787029926,1197326.2050676886,51.193350529189743,190.560384029983
21,8.0911666666666663e-06,8.0911666666666662,329422.77693866077,1202579.1723274169,52.429263316846693,191.39641973526867
22,8.4674999999999998e-06,8.4674999999999994,331684.13873030752,1205230.2426954545,52.789170224106414,191.81835068882629
23,8.8438333333333333e-06,8.8438333333333325,335428.82820771739,1221336.3018015302,53.385156064780404,194.38170960928846
24,9.2201666666666668e-06,9.2201666666666675,337242.77081795083,1222186.107958626,53.67385399768407,194.5169604598602
25,9.5965000000000004e-06,9.5965000000000007,342956.00204658462,1229019.5792929428,54.583142988748122,195.60454120119348
26,9.9728333333333339e-06,9.9728333333333339,342077.76300678193,1231717.7935325408,54.443366904347243,196.03397533494643
27,1.0349166666666667e-05,10.349166666666667,339316.06264802883,1235163.2798966672,54.003828640913028,196.58234152115287
28,1.0725500000000001e-05,10.7255,339815.46774109663,1237321.6801258456,54.083311430080037,196.92586158679731
29,1.1101833333333334e-05,11.101833333333335,341207.10520081193,1234987.301519152,54.304797410785575,196.55433369249405
30,1.1478166666666668e-05,11.478166666666668,333317.87438714504,1239247.3609559436,53.049187329597594,197.23234320972469
31,1.1854500000000001e-05,11.854500000000002,324440.18055535218,1243632.2844263576,51.636258473011331,197.93022545512076
32,1.2230833333333333e-05,12.230833333333333,320494.69746317418,1241752.4302853514,51.008315336005701,197.63103737628785
33,1.2607166666666667e-05,12.607166666666666,306791.70021132502,1244762.6297588078,48.827415588199251,198.11012550218106
34,1.29835e-05,12.983500000000001,306668.76115773758,1249133.8003029434,48.807849230121775,198.80581890137793
35,1.3359833333333334e-05,13.359833333333334,296275.0502054806,1251965.98500506,47.153638755001701,199.25657509646902
36,1.3736166666666667e-05,13.736166666666668,282480.35039711173,1248704.4574764282,44.958144092030977,198.73748686825701
37,1.4112500000000001e-05,14.112500000000001,281882.48752882134,1251366.0867823879,44.862991261251459,199.16109832897874
38,1.4488833333333334e-05,14.488833333333334,282102.89260779682,1252618.62991582,44.898069819052971,199.36044676010025
39,1.4865166666666668e-05,14.865166666666667,284281.46372881561,1250495.2228956986,45.244800181840361,199.02249603665192
40,1.5241500000000001e-05,15.241500000000002,303855.69050221273,1254617.2116302531,48.360135130028233,199.67853091912536
41,1.5617833333333335e-05,15.617833333333335,311843.83797511255,1250205.2808112302,49.631488286487269,198.9763503206984
42,1.5994166666666667e-05,15.994166666666667,318761.22738146858,1255523.5691993411,50.732425003800344,199.82278220645446
43,1.6370500000000002e-05,16.370500000000003,316843.63743500668,1251932.2215464104,50.427231084997608,199.25120147512905
44,1.6746833333333334e-05,16.746833333333335,319362.71754839807,1256637.0614359172,50.828155137088345,200
45,1.7123166666666669e-05,17.12316666666667,308761.33756782743,1249282.5337052378,49.140893109585065,198.82949055755597
46,1.7499500000000001e-05,17.499500000000001,298863.61176951218,1250846.2779550585,47.565621123415013,199.07836818464645
47,1.7875833333333336e-05,17.875833333333336,289672.39970029448,1248376.6261526013,46.102794289593135,198.68531089256959
48,1.8252166666666668e-05,18.252166666666668,289205.94093071378,1247990.612237046,46.028555070665803,198.62387486980668
49,1.86285e-05,18.628499999999999,305282.97549681255,1249714.3012632618,48.587294592119683,198.89820849868221
50,1.9004833333333335e-05,19.004833333333334,335072.35775739804,1245527.3074372807,53.328422030545887,198.23182773458205
51,1.9381166666666667e-05,19.381166666666665,335863.90532103612,1246092.5790759004,53.454400737991229,198.32179351005803
52,1.9757500000000002e-05,19.7575,336772.04654615524,1236785.0088388585,53.598935902994469,196.84044769865781
53,2.0133833333333334e-05,20.133833333333335,335123.45613172016,1233396.6504818148,53.336554589403214,196.30117371716756
54,2.0510166666666669e-05,20.51016666666667,319472.67565307411,1233045.4489243617,50.845655512980549,196.24527825327735
55,2.0886500000000001e-05,20.886500000000002,309890.58305318339,1240302.2960920874,49.32061811054367,197.40024135128331
56,2.1262833333333336e-05,21.262833333333337,305139.64348408481,1234391.8701920523,48.564482593790757,196.45956785351436
57,2.1639166666666668e-05,21.639166666666668,302200.36173614534,1234128.2229748364,48.096681374466399,196.41760709566202
58,2.2015500000000003e-05,22.015500000000003,302115.76025348064,1229716.9606609419,48.083216630307412,195.71553289313073
59,2.2391833333333335e-05,22.391833333333334,306515.60101473879,1227553.7963087023,48.783473036278856,195.37125459375162
60,2.2768166666666667e-05,22.768166666666666,308327.083707524,1221476.4122572192,49.071779461161036,194.40400888089022
