step_index,time_s,time_us,alpha1_rad_s,alpha2_rad_s,alpha1_khz,alpha2_khz
0,1.8816666666666668e-07,0.18816666666666668,216656.19084627606,0,34.481903724645882,0
1,5.6450000000000006e-07,0.56450000000000011,223777.11925104458,1256637.0614359172,35.615234679668283,200
2,9.4083333333333336e-07,0.94083333333333341,376991.11843077512,1256637.0614359172,59.999999999999993,200
3,1.3171666666666667e-06,1.3171666666666666,376991.11843077512,1256637.0614359172,59.999999999999993,200
4,1.6935000000000002e-06,1.6935000000000002,333037.64222600596,1256637.0614359172,53.004586995938986,200
5,2.0698333333333335e-06,2.0698333333333334,306443.97742160101,1256637.0614359172,48.772073787388976,200
6,2.446166666666667e-06,2.446166666666667,364146.82550187921,1256637.0614359172,57.95576728984593,200
7,2.8225000000000001e-06,2.8225000000000002,376991.11843077512,1256637.0614359172,59.999999999999993,200
8,3.1988333333333336e-06,3.1988333333333334,212293.31600183126,1256637.0614359172,33.787530627061209,200
9,3.5751666666666667e-06,3.5751666666666666,251833.3325613699,1256637.0614359172,40.080519712447185,200
10,3.9515000000000002e-06,3.9515000000000002,315217.5820643857,1256637.0614359172,50.168436335022157,200
11,4.3278333333333337e-06,4.3278333333333334,298930.14688390243,1256637.0614359172,47.576210515759414,200
12,4.7041666666666672e-06,4.7041666666666675,362113.98372199608,1256637.0614359172,57.632230472053806,200
13,5.0804999999999999e-06,5.0804999999999998,296385.8623130722,1256637.0614359172,47.171275049679338,200
14,5.4568333333333334e-06,5.456833333333333,366655.87494506733,1256637.0614359172,58.355094911191287,200
15,5.8331666666666669e-06,5.8331666666666671,293557.77257026138,1256637.0614359172,46.72117058760351,200
16,6.2095000000000004e-06,6.2095000000000002,277881.62037851213,1256637.0614359172,44.226233477625769,200
17,6.5858333333333339e-06,6.5858333333333343,209682.35968170082,1256637.0614359172,33.371984022515427,200
18,6.9621666666666675e-06,6.9621666666666675,278944.46649685723,1256637.0614359172,44.395390691106421,200
19,7.3385000000000001e-06,7.3384999999999998,358149.754189773,1256637.0614359172,57.001303746449629,200
20,7.7148333333333345e-06,7.7148333333333348,271953.42809839459,1256637.0614359172,43.282732372645846,200
21,8.0911666666666663e-06,8.0911666666666662,294123.60109702341,1256637.0614359172,46.811224994580087,200
22,8.4674999999999998e-06,8.4674999999999994,348517.98260024528,1256637.0614359172,55.46835968724421,200
23,8.8438333333333333e-06,8.8438333333333325,376991.11843077512,1256637.0614359172,59.999999999999993,200
24,9.2201666666666668e-06,9.2201666666666675,341486.38224226207,1256637.0614359172,54.349245732424443,200
25,9.5965000000000004e-06,9.5965000000000007,278326.43257553765,1256637.0614359172,44.297027537529942,200
26,9.9728333333333339e-06,9.9728333333333339,376991.11843077512,1256637.0614359172,59.999999999999993,200
27,1.0349166666666667e-05,10.349166666666667,353740.84607550659,1256637.0614359172,56.299604226426162,200
28,1.0725500000000001e-05,10.7255,354910.40054187638,1256637.0614359172,56.485744600964118,200
29,1.1101833333333334e-05,11.101833333333335,376991.11843077512,1256637.0614359172,59.999999999999993,200
30,1.1478166666666668e-05,11.478166666666668,347594.93303648272,1256637.0614359172,55.321451786452585,200
31,1.1854500000000001e-05,11.854500000000002,344349.97074347228,1256637.0614359172,54.804999997373159,200
32,1.2230833333333333e-05,12.230833333333333,320160.7137087218,1256637.0614359172,50.955160170572221,200
33,1.2607166666666667e-05,12.607166666666666,365102.33332928939,1256637.0614359172,58.107841083741263,200
34,1.29835e-05,12.983500000000001,317591.44477899448,1256637.0614359172,50.546248320273691,200
35,1.3359833333333334e-05,13.359833333333334,272346.59761792305,1256637.0614359172,43.345307245151865,200
36,1.3736166666666667e-05,13.736166666666668,376991.11843077512,1256637.0614359172,59.999999999999993,200
