step,close_fidelity,open_fidelity,raw_fidelity,l1_penalty,l2_penalty,cost_function,gradient_norm
0,0.40449794030544095,0.40939836413051017,0.40939836413051017,0.11726370440086345,0.026141627712837401,0.26599303201680935,6.8423160720492664
1,0.46751333213772367,0.4715832146400939,0.4715832146400939,0.11652969729248018,0.025835620160840775,0.32921789718677297,2.5152660335580079
2,0.6871636378222945,0.6891773596987476,0.6891773596987476,0.11570905005652521,0.025567777095946872,0.54790053254627558,1.7923945858639405
3,0.72730106885712376,0.72855212142331716,0.72855212142331716,0.11564649027853099,0.025540304871467995,0.58736532627331817,1.4778113185205646
4,0.87885160887792146,0.87704837534769586,0.87704837534769586,0.11485564630010435,0.025248564435283245,0.73694416461230827,3.3192662856237631
5,0.96001322000510814,0.95692137843398983,0.95692137843398983,0.11433416963725453,0.025058225992595985,0.81752898280413933,2.1382706536487093
6,0.98322908244785778,0.98083285080223981,0.98083285080223981,0.11427188469008664,0.025026379441265907,0.84153458667088721,1.6070178137882145
7,0.99127986067189022,0.98857519415369277,0.98857519415369277,0.11420555368630884,0.025007883647766221,0.84936175681961767,0.49048356062054682
8,0.99249734826053038,0.99010699051805251,0.99010699051805251,0.11420732010138286,0.025009437118516688,0.85089023329815294,0.29828331830760246
9,0.99322604386623836,0.99114458237605041,0.99114458237605041,0.1141753888059186,0.024998515733805349,0.85197067783632652,0.27251767698066048
10,0.99422502761173304,0.9923340211308509,0.9923340211308509,0.11407289438909526,0.024963298243195976,0.85329782849855962,0.23732364935791095
11,0.99535586273036514,0.99324327404634105,0.99324327404634105,0.11384328588139857,0.024882321241233917,0.85451766692370856,0.098392266767093867
12,0.99571699036223826,0.99344876660020698,0.99344876660020698,0.11359059730197887,0.024791441220421276,0.85506672807780681,0.18852435227745545
13,0.9963880887866241,0.99362047125652564,0.99362047125652564,0.11336073125887693,0.024709751022315842,0.85554998897533285,0.15704075894266945
14,0.99743781377597618,0.99350658521325175,0.99350658521325175,0.11272969011029824,0.024485413315585798,0.85629148178736769,0.27595162354453173
15,0.99814760366763067,0.99315499322957768,0.99315499322957768,0.11182179801282323,0.024165191761727274,0.85716800345502719,0.37461324332740392
16,0.99699597998525613,0.99170831093088085,0.99170831093088085,0.1099976083922287,0.023526397143181738,0.85818430539547041,0.62242843860762997
17,0.99904531207686376,0.99381701274581169,0.99381701274581169,0.11036253152583198,0.02365331238432174,0.85980116883565794,0.17923454238338382
18,0.99907438011339766,0.99387050202743554,0.99387050202743554,0.10993078817749012,0.023502968055192894,0.86043674579475249,0.10823682839346312
19,0.99866361302154105,0.99356016402033043,0.99356016402033043,0.10920730380052637,0.023251775319177066,0.86110108490062698,0.17472789619978546
20,0.9977375155985776,0.99282289310750615,0.99282289310750615,0.10823167702302931,0.022914596622503339,0.86167661946197349,0.33397740827593703
21,0.99636500861081012,0.9918005916924264,0.9918005916924264,0.1065388571159198,0.022334351326356309,0.86292738325015028,0.45775567302092746
22,0.99117655524892756,0.9879711924165222,0.9879711924165222,0.10196719346336434,0.020753365983685955,0.86525063296947191,0.42247969188875317
23,0.99437001507305334,0.990831994544767,0.990831994544767,0.10178605762384998,0.020688900653960163,0.86835703626695682,0.68543043626193745
24,0.99513402494209524,0.99183695794874471,0.99183695794874471,0.1003945519052391,0.020198759218479034,0.87124364682502653,0.46141251379141646
25,0.99355887286726396,0.99066249266654172,0.99066249266654172,0.098291244119644752,0.019471432723006103,0.87289981582389087,0.63769706897912459
26,0.99290196343031745,0.9900978188366043,0.9900978188366043,0.097846681649864167,0.019320938866980879,0.87293019831975927,0.71094096660996131
27,0.99611748562943969,0.99321914694913904,0.99321914694913904,0.097824964662413375,0.019313999722272872,0.87608018256445286,0.20906466186917469
28,0.99650854368796282,0.99365575770303116,0.99365575770303116,0.09779933856115311,0.019306034643844897,0.87655038449803313,0.11671773263393093
29,0.99666213173396145,0.99387650179648135,0.99387650179648135,0.097766514618836439,0.019295821334267427,0.87681416584337746,0.13442680241151486
30,0.99716170137324589,0.99464158328324626,0.99464158328324626,0.097601195844237695,0.019243978151013627,0.87779640928799496,0.23040319533181286
31,0.99760385096049953,0.99536560628537307,0.99536560628537307,0.097262789511647782,0.019137993277509244,0.87896482349621607,0.41353098826012752
32,0.99838647632530764,0.99642729033494171,0.99642729033494171,0.096921607405946769,0.019031404762557977,0.88047427816643697,0.19104927672125666
33,0.99821611503383956,0.99629021980889632,0.99629021980889632,0.096550079256630048,0.018914830314859632,0.88082531023740662,0.14008223519612495
34,0.99828273025451009,0.99641177642784906,0.99641177642784906,0.096512189475885746,0.018902832866713511,0.8809967540852498,0.10450080880238696
35,0.99835438083839079,0.99659252994629488,0.99659252994629488,0.096369220296182528,0.018857140509280119,0.88136616914083221,0.13190834772343871
36,0.99836057363164521,0.99671656216576721,0.99671656216576721,0.096018573946340433,0.0187449133781235,0.88195307484130325,0.21221080241183618
37,0.99837963548559139,0.99694320615849075,0.99694320615849075,0.094741129983295994,0.018328719694928799,0.88387335648026599,0.28902776470057717
38,0.99599695960512435,0.99408764402769667,0.99408764402769667,0.089894708847074359,0.016695207389283061,0.88749772779133929,0.75529322805445642
39,0.99589399928164668,0.99405384662190011,0.99405384662190011,0.089149091951910966,0.016446817099005591,0.88845793757098357,0.58489907272795993
40,0.9977860569527206,0.99638224960918553,0.99638224960918553,0.089603116856632289,0.01659831846502606,0.89018081428752716,0.23555375974246642
