step,close_fidelity,open_fidelity,raw_fidelity,l1_penalty,l2_penalty,cost_function,gradient_norm
0,0.67192379790766665,0.66070248624720651,0.66070248624720651,0.25774558821907512,0.11020448411715562,0.29275241391097578,6.771302531647537
1,0.80805813398608128,0.81798473837578745,0.81798473837578745,0.24314724495755469,0.10080460126698169,0.47403289215125105,1.7258156516647536
2,0.88974126134751985,0.8606934661905743,0.8606934661905743,0.24294107329186063,0.1004006138806445,0.51735177901806917,1.4743955944425173
3,0.92792358379919593,0.92410961716941931,0.92410961716941931,0.2416140994655345,0.099589914054320564,0.58290560364956423,1.0134029925401877
4,0.94317351834751662,0.93556680065605247,0.93556680065605247,0.24139059621677578,0.099449750041777835,0.59472645439749883,0.70583439556982264
5,0.96909773295796997,0.95708799745274986,0.95708799745274986,0.24117939263938951,0.099332677534061095,0.61657592727929922,0.38235712316397263
6,0.96760361863755662,0.96233352584837828,0.96233352584837828,0.24072988766672795,0.099014152867148555,0.62258948531450176,0.49022250364665054
7,0.97495806282130415,0.96657850685226787,0.96657850685226787,0.24024934527746461,0.098681385384682518,0.62764777619012069,0.48905310973225735
8,0.98157833466890754,0.97306188998232068,0.97306188998232068,0.23988066545740366,0.098418162660069183,0.63476306186484788,0.41112366535956779
9,0.98677442160181572,0.98636609146139076,0.98636609146139076,0.23769064477256793,0.096881736552347386,0.65179371013647547,0.51405628096671319
10,0.98956056389219027,0.99020225519406302,0.99020225519406302,0.2366863783342272,0.096177937921142015,0.65733793893869374,0.29492356203804304
11,0.99194984115680374,0.99298579969070133,0.99298579969070133,0.23594867871776642,0.095665279577022477,0.66137184139591243,0.25021372346788223
12,0.99812463775849147,0.99515792463187636,0.99515792463187636,0.23332348338141087,0.093817868241284075,0.66801657300918138,0.23392771023583414
13,0.99538625069674325,0.99512695350715263,0.99512695350715263,0.23228265497957024,0.093089193119718194,0.6697551054078642,0.2511167545300671
14,0.99386395027995611,0.99446968831598181,0.99446968831598181,0.23108300445965249,0.092253282338837395,0.6711334015174919,0.23304084152398058
15,0.99273643785070409,0.9935031245978283,0.9935031245978283,0.22982279063386382,0.091379787527563677,0.6723005464364008,0.26149342785363572
16,0.98874699473438721,0.98817237110420542,0.98817237110420542,0.22470227526271708,0.087752798864959194,0.67571729697652916,0.36975521758166047
17,0.98508262113436662,0.98049090753445223,0.98049090753445223,0.21908824968302651,0.083651876936769468,0.67775078091465624,0.51749460325416041
18,0.98578442061205251,0.97607423037283869,0.97607423037283869,0.21480414230457978,0.080561040629094249,0.68070904743916461,0.58997478313516549
19,0.97378357968431628,0.96787498594933841,0.96787498594933841,0.20509662038891321,0.073667038723333619,0.68911132683709164,0.97909061615338489
20,0.97724783285048433,0.97857313664508927,0.97857313664508927,0.20487500076395496,0.073403950186877565,0.70029418569425672,0.724184836097016
21,0.99368206925824898,0.98317935484287322,0.98317935484287322,0.19894343072888623,0.069176543238024274,0.71505938087596266,0.74880747837703432
22,0.99771029087531304,0.99560884158591345,0.99560884158591345,0.20083263978634999,0.070582602530535957,0.72419359926902749,0.082776764545947498
23,0.9989438954373655,0.99571199391346821,0.99571199391346821,0.19914137035111357,0.069343156808342715,0.72722746675401195,0.2036120467063495
24,0.99837793671212716,0.99676013799807006,0.99676013799807006,0.19560624163506288,0.066796802228559243,0.73435709413444794,0.15424026230941434
25,0.99574025581435122,0.99588124659274713,0.99588124659274713,0.19115617413684685,0.063673122387350484,0.74105195006854974,0.23208131753987474
26,0.99266834335435361,0.99360987655294797,0.99360987655294797,0.18248047868417339,0.057879138091876219,0.75325025977689841,0.37158757795043257
27,0.9921939454957539,0.99246963357277274,0.99246963357277274,0.17874867696510177,0.055357483141911745,0.75836347346575916,0.42516337999248144
28,0.99273604078432309,0.99102815206605199,0.99102815206605199,0.1735595614644562,0.051680474409821202,0.76578811619177456,0.35849709045371159
29,0.9966889540610393,0.9950259806933538,0.9950259806933538,0.1726966459867873,0.05112998576251946,0.77119934894404707,0.15394578224846214
30,0.99704381029859679,0.99559771312771583,0.99559771312771583,0.17099198860611628,0.049958861830843942,0.77464686269075567,0.1168609403391427
31,0.99453403775311933,0.99312298205634209,0.99312298205634209,0.16695036212063383,0.047253724379608626,0.77891889555609961,0.26073233086368136
32,0.99373377344386349,0.99206235616653593,0.99206235616653593,0.16523872533329259,0.046174358555839817,0.78064927227740355,0.32008197795795462
33,0.9945712399666724,0.99236846998360473,0.99236846998360473,0.16353236822426384,0.045141308692361805,0.78369479306697909,0.32180265634522953
34,0.99186430857635832,0.9859419242510794,0.9859419242510794,0.15926243826039307,0.042710338891997657,0.7839691470986887,0.56595065421774038
35,0.99980886645492117,0.99478007805113589,0.99478007805113589,0.15893526846201586,0.04256565136989509,0.7932791582192249,0.18681152916317048
36,0.99955011110101588,0.99502414065027045,0.99502414065027045,0.15630549781822747,0.041065512060710865,0.79765313077133215,0.15712270303232037
37,0.99838064766707746,0.99463746174267642,0.99463746174267642,0.1525347232542219,0.038997259371956923,0.80310547911649754,0.19294316598286401
38,0.99719222010532127,0.9951592291734529,0.9951592291734529,0.14623082939549567,0.035706615111625761,0.81322178466633144,0.12474859277580473
39,0.99460027004580132,0.98993409782867026,0.98993409782867026,0.13757199717215576,0.031176805601173939,0.82118529505534055,0.28691588252468586
40,0.99418270857765023,0.98929504595984041,0.98929504595984041,0.13340942485057167,0.029127469384713514,0.82675815172455525,0.26321222886254697
