mode,run_index,seed,source_npz,source_dt,experiment_dt,dt_missing,dt_mismatch,interrupted,success,nit,nfev,initial_open_gate_fidelity,final_open_gate_fidelity,initial_close_gate_fidelity,final_close_gate_fidelity,initial_cost,final_cost,initial_l1_penalty,final_l1_penalty,initial_l2_penalty,final_l2_penalty,experiment_dir
noise,1,12345,NA,NA,NA,False,False,False,False,40,55,0.4058053437434026,0.9899458496124279,0.39662993684435666,0.9917966067423833,0.18554415514961956,0.7979456752581519,0.16573263342630537,0.14708074855387027,0.05452855516747767,0.04491942580040581,/Users/kun/Documents/GRAPE VERGE/experiments/outputs/spin_boson_perturbative_sweep_20260701_102733/noise_seed_12345
