step,close_fidelity,open_fidelity,raw_fidelity,l1_penalty,l2_penalty,cost_function,gradient_norm
0,0.53696043535384086,0.53917543117668865,0.53917543117668865,0.1105697959500911,0.022655400480418461,0.40595023474617908,1.9462391242231178
1,0.79695453554835338,0.7927258089786321,0.7927258089786321,0.10924056450459478,0.022031417093572495,0.66145382738046488,1.9155888082560981
2,0.86875174938159883,0.86227487922511858,0.86227487922511858,0.10915509490474204,0.022020101907880944,0.73109968241249557,2.9324760000206767
3,0.9428662006827615,0.9324936178206783,0.9324936178206783,0.10898451778454328,0.021975113464312666,0.80153398657182229,1.3266896536539861
4,0.96162974684545088,0.95198563174273088,0.95198563174273088,0.10893883246703212,0.021963801426991246,0.82108299784870753,1.2248161391534125
5,0.98731758651153523,0.97763871778752931,0.97763871778752931,0.1088753105404496,0.021939206554615388,0.84682420069246434,0.60087773324247984
6,0.99323231315641336,0.98295328095036882,0.98295328095036882,0.10879332067275752,0.0219112404683613,0.85224871980924999,0.54548598820636662
7,0.99646717771564974,0.98617622266807292,0.98617622266807292,0.1087325953328737,0.021891553826119022,0.85555207350908025,0.18843034124454353
8,0.99725165423530104,0.98695513602125962,0.98695513602125962,0.10868450346033137,0.02187678782952434,0.8563938447314039,0.19381366896873653
9,0.99867419454712014,0.98842027636453467,0.98842027636453467,0.10844495594381037,0.021800136907910554,0.85817518351281374,0.135359283818479
10,0.99846368629295357,0.98879766621431064,0.98879766621431064,0.10817521411434287,0.021710319360832658,0.85891213273913514,0.29081867132676026
11,0.99861909630369383,0.98940818426827115,0.98940818426827115,0.10790964353733977,0.021618477485666903,0.85988006324526445,0.19194539054237295
12,0.99834798806126157,0.99041691319446357,0.99041691319446357,0.10728728346549207,0.02140257275662678,0.86172705697234475,0.23026943762156704
13,0.99726202814887976,0.99186606287540002,0.99186606287540002,0.10576648474676623,0.020873126804622964,0.86522645132401088,0.27449782466364714
14,0.99643925326614058,0.9923908395900024,0.9923908395900024,0.10454702342567143,0.020448624181315409,0.86739519198301562,0.22132875365069429
15,0.99435854230188792,0.99176125452122765,0.99176125452122765,0.1027508709327305,0.019827913283310749,0.86918247030518636,0.30186940955591396
16,0.9922675481238219,0.99045744660875834,0.99045744660875834,0.099752769323569551,0.018826816597352487,0.87187786068783635,0.46978969214485877
17,0.99316533904009863,0.99180445482260382,0.99180445482260382,0.098728105556640439,0.018495185059323266,0.87458116420664012,0.31589371283634088
18,0.9931620527675058,0.99219070877909021,0.99219070877909021,0.097424990767011901,0.018080741471429008,0.87668497654064925,0.32137063114956155
19,0.9936245132657916,0.99235219316223622,0.99235219316223622,0.096547491714559758,0.017808481751432247,0.8779962196962442,0.50207278062880567
20,0.99622372090941347,0.99497396939241489,0.99497396939241489,0.09717410110118678,0.018009869881550223,0.87978999840967786,0.23489165528793959
21,0.99727069086634157,0.99613886738632218,0.99613886738632218,0.097011144130667609,0.017960324947025885,0.88116739830862867,0.10079856429691583
22,0.9962311025496392,0.99551296988881943,0.99551296988881943,0.095461580538522092,0.017463916046360238,0.88258747330393716,0.36510765902428349
23,0.99425833504555938,0.99384358708228904,0.99384358708228904,0.093884853269559268,0.016946139584905283,0.88301259422782452,0.54234830076635576
24,0.99214876167005972,0.99195179004021072,0.99195179004021072,0.092346341453652614,0.016435986084320977,0.88316946250223716,0.65019782917332258
25,0.99188246133800451,0.99170721560442943,0.99170721560442943,0.092160250294363519,0.016374992025726887,0.88317197328433905,0.66100553885790392
26,0.99658790438684863,0.99593921547344288,0.99593921547344288,0.092132360230595789,0.016368375623877433,0.8874384796189696,0.30259399733785708
27,0.99780728786216266,0.99700103888032487,0.99700103888032487,0.092104891951677315,0.01636064754722942,0.88853549938141818,0.17279394970969339
28,0.99815029492022123,0.99730638361227475,0.99730638361227475,0.09204894621114193,0.01634402391582674,0.88891341348530606,0.062223431278394005
29,0.99817088326527226,0.99734509266558125,0.99734509266558125,0.092008934474798909,0.01633208617408663,0.88900407201669573,0.062754512345378863
30,0.99818644430150238,0.99741538336663194,0.99741538336663194,0.091787578686233828,0.016266316509842539,0.8893614881705556,0.14559338992366108
31,0.99817071744340324,0.99743594967012272,0.99743594967012272,0.091330511533638567,0.016128757352354334,0.88997668078412984,0.23567518954892847
32,0.99819238799768439,0.99741498956479357,0.99741498956479357,0.090359663770354245,0.015821919231477709,0.89123340656296168,0.28946643678477885
33,0.99845092092734977,0.9973549263548297,0.9973549263548297,0.088706541933996755,0.015286455714816431,0.89336192870601649,0.21960975366122534
34,0.99705734895434084,0.9949475732944556,0.9949475732944556,0.085413140716080707,0.014185795482953154,0.89534863709542178,0.19491555319245685
35,0.99880790903049754,0.99706827895701311,0.99706827895701311,0.086555946350103233,0.014577387086059967,0.89593494552084996,0.091458804395192467
36,0.9988010319598164,0.99728403573167135,0.99728403573167135,0.084594600151244037,0.013942933212122028,0.89874650236830522,0.099579002152551471
37,0.99280103085275484,0.99163300724252634,0.99163300724252634,0.076621725737592461,0.011417684753074551,0.90359359675185935,0.54772971061321174
38,0.99601752381577169,0.99479686628405473,0.99479686628405473,0.076533327802668569,0.011408799957631976,0.9068547385237542,0.3319841270502803
39,0.99794978715258753,0.99692569375064233,0.99692569375064233,0.076923408116171058,0.011546792021029489,0.9084554936134418,0.12462135968961892
40,0.99584195764490691,0.99514485529417851,0.99514485529417851,0.073197687840920997,0.010438227804752606,0.91150893964850488,0.24065878082216935
