step,pair_index,weight,a0_real,a0_imag,a1_real,a1_imag,a2_real,a2_imag,closed_term,first_order_sq,second_order_cross,perturbative_open,dropped_order1_cross
0,0,0.0625,0.26120931774873768,0.24689314138619112,-0.49125257680502454,0.56473380632672054,1.3564175783552366,1.2283427700016019,0.0080741581838939241,0.035015835389115159,0.08219728942615967,0.12528728299916875,0.0013886441326793834
0,1,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,2,0.0625,-0.089140485027206381,-0.23592995605940031,-1.699016074305582,0.78011879357006153,3.0540156510532883,6.2568955469305729,0.0039755606398172594,0.21845255955187246,-0.21855319098389464,0.0038749292077950859,-0.0040752844694346641
0,3,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,4,0.0625,-0.056847307632215752,-0.2100320634940496,-2.0655397251465146,0.72016707100065636,4.1446746974671065,10.030231057110788,0.0029590677550375157,0.29906843539450023,-0.29278546547618178,0.0092420376733559628,-0.0042297254750959124
0,5,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,6,0.0625,0.26120931774873568,0.24689314138619164,-0.49328573909960061,0.57833165374767781,1.3540469741261645,1.2133930649500144,0.0080741581838938738,0.03611239513284769,0.081658513981620467,0.12584506729836203,0.0017419109239309926
0,7,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,8,0.0625,-0.089140485027203134,-0.2359299560593951,-1.6931444413571413,0.77969410192895561,3.0467796907562885,6.2117063971026338,0.0039755606398170704,0.21716631199258665,-0.21713987959091691,0.0040019930414868232,-0.0041281848105224435
0,9,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,10,0.0625,-0.056847307632213587,-0.21003206349405307,-2.05783675158498,0.7227939480132638,4.1686998795080115,9.9572957000497748,0.002959067755037592,0.29732019921615149,-0.29104134089733497,0.0092379260738540969,-0.0043534281885015845
0,11,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,12,0.0625,0.26120931774873668,0.24689314138619112,-0.49226915795231257,0.5715327300371984,1.3552322762407005,1.2208679174758088,0.0080741581838938911,0.035561161585928244,0.081927901703890041,0.12556322147371218,0.0015652775283051445
0,13,0.0625,0.2327127965994408,0.20493955816022108,1.3287076256351844,-1.1633011625326994,-3.1497328391278625,-4.2392438317409278,0.0060097167625024588,0.19492084682318869,-0.20022148691812122,0.00070907666756991894,0.0088501051459804556
0,14,0.0625,-0.089140485027204883,-0.23592995605939798,-1.6960802578313614,0.77990644774951057,3.050397670904796,6.2343009720166069,0.0039755606398171736,0.21780889426540986,-0.21784653528740622,0.0039379196178208065,-0.0041017346399786171
0,15,0.0625,0.073126181093582682,0.080423824697495261,0.86693814946696879,-0.74373610581659089,-3.9567688157316354,-4.3315438271022266,0.00073846437126905606,0.081545321881027477,-0.079712839298127433,0.0025709469541690955,0.00044772173993321446
0,16,0.0625,-0.056847307632214322,-0.2100320634940509,-2.0616882383657447,0.72148050950695697,4.1566872884875474,9.9937633785802777,0.00295906775503754,0.298193282363379,-0.29191340318675746,0.0092389469316590533,-0.0042915768317987341
0,17,0.0625,0.013455395224737841,0.10483397984857531,1.2302820003935575,-0.064610966657956403,-0.032774420604737564,-6.9250434924525699,0.0006982006869715871,0.094860523594053059,-0.09080260784009736,0.0047561164409272855,0.0012225632220699025
0,18,0.0625,0.26120931774873668,0.24689314138619112,-0.49226915795231257,0.5715327300371984,1.3552322762407003,1.2208679174758088,0.0080741581838938911,0.035561161585928244,0.081927901703890041,0.12556322147371218,0.0015652775283051445
0,19,0.0625,4.0245584642661925e-16,-6.3837823915946501e-16,-0.004466392001056918,0.001462403593744388,0.0042956515082936964,0.021412397171731712,3.5593592784706603e-32,1.3804551111313575e-06,-1.4925497923686345e-18,1.380455111129865e-06,-3.4138652554668246e-19
0,20,0.0625,-0.089140485027204855,-0.23592995605939796,-1.6960802578313616,0.77990644774951057,3.0503976709047964,6.2343009720166078,0.0039755606398171736,0.21780889426540992,-0.21784653528740622,0.003937919617820862,-0.0041017346399786171
0,21,0.0625,-9.3675067702747583e-16,-4.0939474033052647e-16,-0.0016844695109898278,0.0014504805604085291,0.0077288820678773629,0.018512353939418524,6.5319117770108313e-32,3.0883321184858444e-07,-1.8523619804605851e-18,3.0883321184673209e-07,1.23013605308617e-19
0,22,0.0625,-0.056847307632214336,-0.2100320634940509,-2.0616882383657447,0.72148050950695697,4.1566872884875483,9.993763378580276,0.0029590677550375409,0.298193282363379,-0.29191340318675746,0.0092389469316590533,-0.0042915768317987307
0,23,0.0625,1.016547956922409e-15,3.677613769070831e-15,-0.0016576086194094453,-0.0022492319562817942,-0.031475322786839836,0.018616138339267785,9.0988829894890547e-31,4.8791942051873225e-07,4.5583489513729026e-18,4.8791942052329055e-07,-1.2446056334617117e-18
0,24,0.0625,0.26120931774873785,0.24689314138619164,-0.49328573909960505,0.57833165374767848,1.3540469741261671,1.2133930649500235,0.0080741581838939432,0.036112395132848016,0.081658513981621203,0.12584506729836314,0.001741910923930735
0,25,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,26,0.0625,-0.089140485027203398,-0.23592995605939759,-1.6931444413571539,0.77969410192896005,3.0467796907563045,6.2117063971026791,0.0039755606398171458,0.21716631199258982,-0.21713987959092046,0.0040019930414864902,-0.0041281848105226213
0,27,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,28,0.0625,-0.056847307632213073,-0.21003206349405346,-2.0578367515849831,0.72279394801325914,4.1686998795079919,9.9572957000497837,0.002959067755037599,0.29732019921615177,-0.2910413408973353,0.0092379260738540969,-0.0043534281885016044
0,29,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,30,0.0625,0.26120931774873807,0.24689314138619295,-0.49531890139418222,0.59192950116862841,1.3510858491382174,1.1980992421261059,0.0080741581838939917,0.037232584277005057,0.081089837306787427,0.12639657976768648,0.0020951777151820045
0,31,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,32,0.0625,-0.08914048502720108,-0.2359299560593926,-1.6872728084087134,0.77926941028786312,3.0396019164979786,6.1667853050840238,0.0039755606398169741,0.21588439648786373,-0.21573512189780267,0.0041248352298780266,-0.0041810851516104865
0,33,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,34,0.0625,-0.056847307632215294,-0.21003206349404946,-2.050133778023377,0.72542082502590566,4.1925573212022043,9.8845763161794462,0.0029590677550375088,0.29558024257335452,-0.28930169453195714,0.0092376157964348948,-0.0044771309019070067
0,35,0.0625,0,0,0,0,0,0,0,0,0,0,0
0,36,0.0625,0.26120931774873757,0.24689314138619167,-0.49430232024689391,0.585130577458154,1.352566411632192,1.2057461535380651,0.0080741581838939362,0.036669536029873481,0.081374175644204169,0.12611786985797158,0.0019185443195563552
0,37,0.0625,0.23271279659944225,0.20493955816022194,1.321666215255461,-1.1549289074889104,-3.120167995260648,-4.2036078087768107,0.0060097167625025238,0.1925413978688264,-0.19844856838084488,0.00010254625048405908,0.0088597526394817022
0,38,0.0625,-0.089140485027201899,-0.23592995605939487,-1.6902086248829329,0.77948175610841075,3.0431908036271382,6.1892458510933483,0.0039755606398170495,0.21652481273340668,-0.21643750074436116,0.0040628726288625683,-0.0041546349810665881
0,39,0.0625,0.073126181093585207,0.080423824697493554,0.86439001526604753,-0.74313725039258061,-3.9489668715616713,-4.3048101110612276,0.00073846437126906213,0.081213941963292666,-0.079372770038796669,0.0025796362957650615,0.00043045010501020011
0,40,0.0625,-0.056847307632214031,-0.2100320634940509,-2.0539852648041754,0.72410738651957951,4.1806286003550825,9.920936008114591,0.0029590677550375383,0.29644918595280589,-0.29017151771464467,0.0092367359931987414,-0.0044152795452042518
0,41,0.0625,0.013455395224733657,0.10483397984857448,1.2327594185654238,-0.067728344020840048,-0.069641465684023185,-6.9446892788459156,0.00069820068697156931,0.095267682040347926,-0.091122058669744016,0.0048438240575754826,0.0011858791676940723
0,42,0.0625,0.26120931774873757,0.24689314138619167,-0.49430232024689391,0.585130577458154,1.352566411632192,1.2057461535380651,0.0080741581838939362,0.036669536029873481,0.081374175644204169,0.12611786985797158,0.0019185443195563552
0,43,0.0625,2.3592239273284576e-16,-8.3266726846886741e-16,-0.0044663920010585834,0.0014624035937447211,0.0043466452823042179,0.021340987917785714,4.6812134710762262e-32,1.3804551111323481e-06,-2.0930588950709482e-18,1.3804551111302551e-06,-2.8392718669688202e-19
0,44,0.0625,-0.089140485027201871,-0.23592995605939482,-1.6902086248829329,0.77948175610841064,3.0431908036271387,6.1892458510933483,0.0039755606398170478,0.21652481273340668,-0.21643750074436108,0.0040628726288626515,-0.0041546349810665873
0,45,0.0625,-7.0776717819853729e-16,-1.9637069748057456e-15,-0.0016844695110064811,0.0014504805604075854,0.0076644036161408469,0.018495367567556542,2.7231746633974092e-31,3.088332118519199e-07,-5.2180119517471794e-18,3.0883321184670191e-07,-2.0701332009074939e-19
0,46,0.0625,-0.056847307632214031,-0.2100320634940509,-2.053985264804175,0.72410738651957973,4.1806286003550834,9.920936008114591,0.0029590677550375383,0.29644918595280573,-0.29017151771464467,0.0092367359931985749,-0.0044152795452042622
0,47,0.0625,-1.0304257447302234e-15,1.0685896612017132e-15,-0.0016576086194367567,-0.0022492319562630349,-0.03153302501678712,0.018576397869014993,1.3772881746437673e-31,4.879194205191168e-07,6.5428734364648237e-18,4.879194205256597e-07,-8.6932927244103195e-20
0,48,0.0625,0.26120931774873779,0.24689314138619073,-0.49226915795231491,0.57153273003719918,1.3552322762407008,1.2208679174758146,0.0080741581838939137,0.035561161585928452,0.08192790170389036,0.12556322147371274,0.0015652775283049967
0,49,0.0625,-0.23271279659944102,-0.20493955816022091,-1.3287076256351846,1.1633011625327006,3.1497328391278665,4.2392438317409287,0.0060097167625024631,0.19492084682318889,-0.20022148691812136,0.00070907666757000221,0.0088501051459804955
0,50,0.0625,-0.089140485027204966,-0.23592995605939907,-1.6960802578313687,0.77990644774951168,3.0503976709048013,6.2343009720166283,0.0039755606398172065,0.21780889426541147,-0.2178465352874078,0.0039379196178208897,-0.0041017346399786561
0,51,0.0625,-0.073126181093583098,-0.080423824697495191,-0.86693814946696812,0.74373610581659355,3.9567688157316492,4.3315438271022249,0.00073846437126905942,0.081545321881027644,-0.079712839298127711,0.0025709469541689983,0.00044772173993323355
0,52,0.0625,-0.0568473076322141,-0.21003206349405135,-2.0616882383657478,0.7214805095069553,4.1566872884875412,9.9937633785802866,0.0029590677550375513,0.29819328236337983,-0.29191340318675812,0.0092389469316592754,-0.0042915768317987654
0,53,0.0625,-0.013455395224737619,-0.10483397984857461,-1.2302820003935508,0.06461096665795274,0.032774420604713139,6.925043492452537,0.00069820068697157734,0.094860523594052004,-0.090802607840096278,0.0047561164409272993,0.0012225632220699109
0,54,0.0625,0.26120931774873646,0.24689314138619206,-0.49430232024689141,0.58513057745815333,1.3525664116321916,1.2057461535380594,0.0080741581838939137,0.036669536029873266,0.08137417564420385,0.12611786985797102,0.0019185443195565124
0,55,0.0625,-0.23271279659944225,-0.20493955816022205,-1.3216662152554601,1.1549289074889095,3.120167995260644,4.203607808776809,0.0060097167625025255,0.19254139786882615,-0.19844856838084476,0.0001025462504839203,0.0088597526394816831
0,56,0.0625,-0.089140485027201788,-0.23592995605939374,-1.6902086248829256,0.77948175610840931,3.0431908036271338,6.189245851093327,0.003975560639817014,0.21652481273340499,-0.21643750074435952,0.004062872628862485,-0.0041546349810665404
0,57,0.0625,-0.073126181093585388,-0.080423824697493665,-0.86439001526604764,0.74313725039258061,3.9489668715616695,4.3048101110612267,0.00073846437126906495,0.081213941963292707,-0.079372770038796794,0.0025796362957649782,0.00043045010501021019
0,58,0.0625,-0.056847307632214267,-0.21003206349405043,-2.0539852648041723,0.72410738651958129,4.1806286003550905,9.9209360081145839,0.0029590677550375278,0.29644918595280528,-0.29017151771464406,0.0092367359931987414,-0.0044152795452042171
0,59,0.0625,-0.013455395224733428,-0.10483397984857465,-1.232759418565426,0.067728344020839493,0.069641465684030734,6.9446892788459227,0.00069820068697157094,0.095267682040348273,-0.09112205866974428,0.0048438240575755659,0.0011858791676940465
