step_index,time_s,time_us,alpha1_rad_s,alpha2_rad_s,alpha1_khz,alpha2_khz
0,5.6450000000000006e-07,0.56450000000000011,2980978.6018918115,0,474.43747974224902,0
1,1.6935000000000002e-06,1.6935000000000002,3224978.6394684752,18612.52145619443,513.2712918371833,2.9622747931573059
2,2.8225000000000005e-06,2.8225000000000007,3578692.2171295597,39715.440542503755,569.56655616066394,6.3209086794117386
3,3.9515000000000002e-06,3.9515000000000002,3243876.8289149897,15587.331058929856,516.27903210308318,2.4808007876385143
4,5.0805000000000007e-06,5.0805000000000007,3713052.5122792292,47006.477268064067,590.95066128901976,7.4813132145492087
5,6.2095000000000004e-06,6.2095000000000002,3703974.0607484598,31900.706050468067,589.50578085227767,5.0771550560535266
6,7.338500000000001e-06,7.3385000000000007,3740817.0776099749,2373.8476004832046,595.36952910420587,0.37780957976373675
7,8.4675000000000015e-06,8.4675000000000011,3578309.6516333502,57898.250553667989,569.50566897088572,9.2147927719893268
8,9.5965000000000004e-06,9.5965000000000007,3690632.0866060825,427.26856455072993,587.38233971691409,0.068001904076027242
9,1.0725500000000001e-05,10.7255,3750933.7157879015,17471.168452659782,596.97964207769508,2.7806228208319848
10,1.1854500000000001e-05,11.854500000000002,3643811.0294282455,53310.593452075598,579.93053702627299,8.4846444670602601
11,1.2983500000000002e-05,12.983500000000001,3643221.5948111587,1285.5132158605411,579.83672559333422,0.20459578271416382
12,1.4112500000000001e-05,14.112500000000001,3501816.2313845512,13397.052013387314,557.33136302428363,2.1322070507898201
13,1.5241500000000001e-05,15.241500000000002,2555467.4437318621,45656.768139400781,406.7152755803358,7.2665003349861923
14,1.6370500000000002e-05,16.370500000000003,3670710.8990348848,43840.333721554845,584.21178424269715,6.9774058185837626
15,1.7499500000000001e-05,17.499500000000001,3737795.4696449437,59771.80573821476,594.88862526048524,9.5129783407653949
16,1.8628500000000003e-05,18.628500000000003,3009621.158177522,2382.6099925418239,478.99608415790772,0.37920415777317518
17,1.9757500000000002e-05,19.7575,2328485.3100491934,60175.732450372772,370.58994701119371,9.5772652736521984
18,2.0886500000000001e-05,20.886500000000002,3371150.4538094113,31986.661259243188,536.53525863025402,5.0908352524145837
19,2.2015500000000003e-05,22.015500000000003,2505158.9479838125,45134.61605994447,398.70842980251609,7.1833972504950081
20,2.3144500000000002e-05,23.144500000000001,3184066.8119531311,51062.967797842735,506.75997225719323,8.1269237339689457
21,2.4273500000000004e-05,24.273500000000006,3700561.7603862062,12648.089730505759,588.9626963823107,2.0130060012798299
22,2.5402500000000003e-05,25.402500000000003,2816308.7307314016,50893.780463814401,448.22945576876424,8.099996733449796
23,2.6531500000000002e-05,26.531500000000001,3631996.7791737309,49141.522730899494,578.05024069934234,7.8211162536853909
24,2.7660500000000004e-05,27.660500000000003,3093409.4576594029,62759.398555890744,492.33140619371312,9.9884685056443701
25,2.8789500000000003e-05,28.789500000000004,3382403.4186623935,55927.311856892993,538.32622361104552,8.9011081358664885
26,2.9918500000000002e-05,29.918500000000002,3645004.0682880869,46039.197261050642,580.12041505811749,7.3273658200790592
27,3.1047500000000004e-05,31.047500000000003,3244560.0198227623,57829.783389419557,516.38776531313056,9.2038958843597047
28,3.2176500000000006e-05,32.176500000000004,3258186.9083111635,5076.3761836247722,518.55655197502165,0.80793036261785356
29,3.3305500000000002e-05,33.305500000000002,2753010.6639023651,51634.132743458729,438.15525554476199,8.2178274583845443
30,3.4434500000000004e-05,34.434500000000007,3197412.6326486082,49504.487437582968,508.88402559049655,7.8788838809219657
31,3.5563500000000006e-05,35.563500000000005,2123750.2384865098,78551.549643096179,338.00534834771963,12.501867413227165
32,3.6692500000000001e-05,36.692500000000003,1989370.8134472515,37307.779741940627,316.61819860287488,5.9377175617135265
33,3.7821500000000004e-05,37.8215,2911982.3701101323,52935.530870071583,463.45638839948066,8.4249514031655117
34,3.8950500000000006e-05,38.950500000000005,3104766.7192937052,25671.762379469888,494.13897052280026,4.0857878805731902
35,4.0079500000000001e-05,40.079500000000003,1858312.7459392061,51066.426700237498,295.75965932689815,8.1274742353827438
36,4.1208500000000004e-05,41.208500000000001,2393423.1254162947,76085.557365819419,380.9251213204567,12.109392552672128
37,4.2337500000000006e-05,42.337500000000006,2095272.5861220788,57625.128862904363,333.47298920626787,9.1713241048386802
38,4.3466500000000001e-05,43.466500000000003,3229397.3743789578,68647.713986456802,513.97455534039932,10.925623012903241
