step_index,time_s,time_us,alpha1_rad_s,alpha2_rad_s,alpha1_khz,alpha2_khz
0,5.6450000000000006e-07,0.56450000000000011,3769679.0295846569,0,599.96305142825736,0
1,1.6935000000000002e-06,1.6935000000000002,3767021.955271624,3858.4312576876328,599.54016491717573,0.61408840724126545
2,2.8225000000000005e-06,2.8225000000000007,3765120.9497279874,4396.1624291171174,599.2376104880608,0.69967098122886329
3,3.9515000000000002e-06,3.9515000000000002,3758973.55194382,6695.3835671606867,598.25922174355844,1.0656033906098703
4,5.0805000000000007e-06,5.0805000000000007,3749705.0463509536,9567.4030715397967,596.78409326337885,1.5226994913881411
5,6.2095000000000004e-06,6.2095000000000002,3743413.5060185604,10410.076068064445,595.7827635198164,1.6568150641950985
6,7.338500000000001e-06,7.3385000000000007,3731944.2491670465,12494.40560248393,593.95737459830741,1.9885464126303884
7,8.4675000000000015e-06,8.4675000000000011,3715505.2463644138,15452.052558139716,591.34102604276688,2.4592705455437023
8,9.5965000000000004e-06,9.5965000000000007,3705138.071159564,16341.032916167023,589.69103886301536,2.6007561638353516
9,1.0725500000000001e-05,10.7255,3688364.0828234786,18354.748223744718,587.02137570396155,2.9212489090161577
10,1.1854500000000001e-05,11.854500000000002,3665072.0464680847,21292.806920486299,583.31433298332445,3.3888554736967125
11,1.2983500000000002e-05,12.983500000000001,3651122.8907482978,22138.524976697678,581.09425589856176,3.5234556828048227
12,1.4112500000000001e-05,14.112500000000001,3628078.285353987,24290.688857658271,577.42659303845505,3.8659832028035388
13,1.5241500000000001e-05,15.241500000000002,3599063.4218766443,27056.213679938322,572.8087340928995,4.3061301485127439
14,1.6370500000000002e-05,16.370500000000003,3582262.621159608,27796.542943554705,570.13480361088125,4.4239572103328744
15,1.7499500000000001e-05,17.499500000000001,3550732.6566988868,30331.749685506671,565.11665391144572,4.8274478950744291
16,1.8628500000000003e-05,18.628500000000003,3519160.8005504832,32618.384518610728,560.09183694284104,5.1913771318090509
17,1.9757500000000002e-05,19.7575,3498553.214590664,33429.067162253858,556.81203777214466,5.3204012818236599
18,2.0886500000000001e-05,20.886500000000002,3456501.1468555969,36431.884878157522,550.11924332487354,5.7983145645136434
