step,close_fidelity,open_fidelity,raw_fidelity,l1_penalty,l2_penalty,cost_function,gradient_norm
0,0.3323100896056872,0.39798582171222735,0.39798582171222735,0.1251320768401179,0.031388411850795682,0.24146533302131376,2.5095765663401903
1,0.48757929462654315,0.48980249393697545,0.48980249393697545,0.12252188748769305,0.030800715846357487,0.33647989060292494,2.1789704812972546
2,0.55196051329452933,0.55207238417647742,0.55207238417647742,0.12240525103459605,0.030757392303173356,0.398909740838708,1.0899564719972381
3,0.56656318884925683,0.56557432048648471,0.56557432048648471,0.12234972003473329,0.030738825748877707,0.41248577470287373,0.80269196850614533
4,0.58852475443681784,0.5869977294672819,0.5869977294672819,0.12214506570964896,0.030669046879312739,0.43418361687832019,0.64996241754183948
5,0.58999860844471497,0.58905774663680988,0.58905774663680988,0.12200933461181081,0.030612425331608975,0.43643598669339012,1.0062735955398701
6,0.59809479483700101,0.59613605317446672,0.59613605317446672,0.12185433336911247,0.030564795626819123,0.44371692417853514,0.6713073119848727
7,0.60267588068527678,0.60002185196910163,0.60002185196910163,0.12179749632723166,0.030550592424728341,0.44767376321714158,0.54226758512860107
8,0.61353740915177579,0.60914301506070745,0.60914301506070745,0.12159334811301539,0.030497979086690417,0.45705168786100164,0.67926572560355392
9,0.62825175549603807,0.62036994587594263,0.62036994587594263,0.12109965223798182,0.030359871965616361,0.46891042167234442,1.6179776204697587
10,0.67921706860188447,0.66039214694168946,0.66039214694168946,0.1199383096434669,0.03001158653100772,0.51044225076721483,1.6855708262027016
11,0.68484713047054147,0.66520973055713795,0.66520973055713795,0.11978676656596918,0.029963554170347888,0.51545940982082095,1.557054615847044
12,0.68636990907712814,0.66587381079534802,0.66587381079534802,0.11944753413972806,0.029865506854040894,0.51656076980157906,1.9652702704835454
13,0.70363646554707937,0.68050518104894142,0.68050518104894142,0.11884934724321786,0.029676032645638211,0.53197980116008536,2.6136466297693564
14,0.73151394583675466,0.70860378317538497,0.70860378317538497,0.11847031474776287,0.029556260790598112,0.56057720763702401,2.639519073880225
15,0.74921715449217274,0.72861973598471863,0.72861973598471863,0.1182417207054188,0.029482775714446401,0.58089523956485345,3.5951539044988592
16,0.84706799296273283,0.82158839038734321,0.82158839038734321,0.1177998943845254,0.029347574971991704,0.67444092103082609,3.9142855022223517
17,0.84729153349382114,0.82169324054662152,0.82169324054662152,0.1177864365988035,0.029343741333884444,0.67456306261393362,4.0779377738414873
18,0.87332204438070204,0.84398024864331478,0.84398024864331478,0.11755634647503976,0.029279803120795332,0.69714409904747965,5.3676409148365858
19,0.89608057583590273,0.85889784426486804,0.85889784426486804,0.11729757554098351,0.029206823123434637,0.71239344560044993,3.2570421309743778
20,0.92477100844538107,0.89064749962635281,0.89064749962635281,0.1175146709295368,0.029265339429698251,0.74386748926711777,1.9331008815394597
21,0.93290676863082922,0.8991632226179449,0.8991632226179449,0.11716324437753886,0.029168375115073902,0.75283160312533215,3.5378065732473685
22,0.94460910962691524,0.90972740105758787,0.90972740105758787,0.1171953919943898,0.029179139155726896,0.7633528699074712,1.7696225477882375
23,0.95310924432171484,0.91758401600380346,0.91758401600380346,0.11712227663736337,0.029155439582127851,0.77130629978431231,0.89094349236826054
24,0.96201889931060258,0.92631672800585541,0.92631672800585541,0.11693384034011853,0.029097540798407793,0.78028534686732909,1.3717667312640414
25,0.96624869646332456,0.93215776909508785,0.93215776909508785,0.11683097568432765,0.029069144477512864,0.78625764893324734,1.5323281301088796
26,0.97982718976094119,0.94131597826768165,0.94131597826768165,0.116545644071127,0.028984149825587082,0.7957861843709676,0.94301014857386367
27,0.9817157907947569,0.94392379571002283,0.94392379571002283,0.11655008149245268,0.028988749823920437,0.7983849643936497,0.46948934969927081
28,0.9816708156443823,0.94519995321806483,0.94519995321806483,0.11657567873858724,0.028997463531464873,0.79962681094801269,0.52373086926363277
29,0.98308331422744932,0.94809008539351125,0.94809008539351125,0.11657566084463594,0.028994834078640518,0.8025195904702348,0.37057540496402602
30,0.98617320684357335,0.95228524332102327,0.95228524332102327,0.11646934184325926,0.028948159771381956,0.80686774170638209,0.64967907178968598
31,0.9864772026404216,0.95738156290614007,0.95738156290614007,0.11620117031098037,0.028832813792596314,0.81234757880256336,0.52387047357165661
32,0.98510205081899049,0.9607822898003614,0.9607822898003614,0.11595502869572898,0.028727994206616404,0.81609926689801604,0.36649911419058706
33,0.98416814507960182,0.9618016447546287,0.9618016447546287,0.11583793248240595,0.028683106486307192,0.81728060578591555,0.96231885420883745
34,0.98354868289178721,0.96180456211974497,0.96180456211974497,0.11579973602829463,0.028668448575765875,0.81733637751568444,1.2224919010070392
35,0.98354868289174791,0.96180456211974119,0.96180456211974119,0.11579973602829156,0.02866844857576473,0.81733637751568489,1.2224919010227266
