step,close_fidelity,open_fidelity,raw_fidelity,l1_penalty,l2_penalty,cost_function,gradient_norm
0,0.44399871274592595,0.47591508374650221,0.47591508374650221,0.26179021638390138,0.11241415302906467,0.10171071433353618,3.1893789331891007
1,0.80620775184182791,0.7988579399119845,0.7988579399119845,0.25501027812049498,0.107152738139925,0.43669492365156454,1.8191134356599301
2,0.8971628366504405,0.88966031868321227,0.88966031868321227,0.24512457190189479,0.10065411984292696,0.54388162693839048,1.8198237949257769
3,0.9550322160760738,0.93307751297288977,0.93307751297288977,0.24503899684772618,0.100577175235425,0.58746134088973856,0.95715667090728407
4,0.97208450157849002,0.95682280130434028,0.95682280130434028,0.24467509665619971,0.10032649937641293,0.61182120527172756,0.34165385870741444
5,0.97457128942435844,0.96155850279504407,0.96155850279504407,0.24456552531716197,0.10023475050422281,0.61675822697365934,0.29190706330053956
6,0.98459385793882981,0.97604313414283916,0.97604313414283916,0.24433469414902823,0.099986116037381251,0.63172232395642969,0.25663079120806603
7,0.98496418317249268,0.97892080648391533,0.97892080648391533,0.24403727466462646,0.099732862416857901,0.63515066940243092,0.4003352434904569
8,0.99144199213022011,0.98833103264307587,0.98833103264307587,0.24234273891865357,0.098452942949910777,0.64753535077451152,0.24628415136349843
9,0.99479214725314091,0.99172733222576837,0.99172733222576837,0.24133585633410254,0.097647192172507821,0.65274428371915794,0.39977542275402145
10,0.99790422974866366,0.99281597798767829,0.99281597798767829,0.24040654815280088,0.096916661182281649,0.65549276865259576,0.31921396939728514
11,0.99971820328087713,0.99382486735332953,0.99382486735332953,0.23990052878565074,0.096533591694563978,0.65739074687311483,0.25618060444092083
12,0.99892979168459028,0.99462803429687963,0.99462803429687963,0.23966426020117818,0.096345770996186367,0.65861800309951501,0.15483225341306861
13,0.997561707479103,0.9951244458749523,0.9951244458749523,0.23894938975556107,0.095776649625551408,0.66039840649383985,0.24005455466009618
14,0.99874681658101361,0.99654248407925095,0.99654248407925095,0.23719229913600021,0.094374049376105995,0.66497613556714474,0.14086428979689608
15,0.99943364106579113,0.9965197449904224,0.9965197449904224,0.23632271079126685,0.093685803387457384,0.66651123081169816,0.12587704274933498
16,0.99977141312778539,0.99631503567065238,0.99631503567065238,0.23595014762900016,0.093392145114707406,0.66697274292694475,0.16014942995007517
17,0.99995171235181679,0.99677779307583392,0.99677779307583392,0.23573404500155989,0.093232903931032007,0.66781084414324199,0.13134554770031542
18,0.99687049292721042,0.99450319356626304,0.99450319356626304,0.23085247332319131,0.089478633463556306,0.67417208677951546,0.25096396620505385
19,0.98831039316625768,0.98434221732509375,0.98434221732509375,0.21740368349896791,0.079322866947360168,0.68761566687876563,0.55848220787238601
20,0.98628896141376354,0.98091077145723227,0.98091077145723227,0.21258200371384392,0.075832542311416132,0.6924962254319722,0.64990253870797554
21,0.98863242928850203,0.9675604922784109,0.9675604922784109,0.19391924694981902,0.06258714799701201,0.71105409733157987,0.63128521557194417
22,0.94632184805762343,0.93773340909668301,0.93773340909668301,0.15215762816614972,0.03526294667031836,0.750312834260215,1.5610393388551922
23,0.95244080926718466,0.94415313922519051,0.94415313922519051,0.14149500203996501,0.0291052342511307,0.77355290293409484,0.86295441236537718
24,0.96460362984162451,0.95486301764129389,0.95486301764129389,0.13985564066070039,0.028092118847073945,0.78691525813351959,0.63474065773599442
25,0.98713337417879443,0.97124391923585152,0.97124391923585152,0.1431909878340844,0.030024825973679257,0.79802810542808789,0.56890085429190052
26,0.99462754439676471,0.98056832028943053,0.98056832028943053,0.13969857686932949,0.027977241596261419,0.81289250182383965,0.23464643600513574
27,0.99111592983860874,0.98287129318271749,0.98287129318271749,0.13426779439233485,0.02514867110108027,0.82345482768930234,0.4861820163594795
28,0.99688580598676035,0.99172537044827158,0.99172537044827158,0.13117206299516251,0.023721519569971979,0.83683178788313706,0.18284012380395923
29,0.99732904913571285,0.99325494565652583,0.99325494565652583,0.12763928545750064,0.022202413047992784,0.84341324715103239,0.2296813647378993
30,0.99565147643761898,0.99349957588924243,0.99349957588924243,0.12395143524654045,0.020640322792200808,0.84890781785050118,0.23356418508601165
31,0.99496356756269511,0.99296209619269149,0.99296209619269149,0.12355435241731158,0.020488064897199173,0.84891967887818076,0.26850221783967404
32,0.99493797332261269,0.99262771177666731,0.99262771177666731,0.12327058923943263,0.020405309462361836,0.84895181307487289,0.43823384529571757
33,0.99993557092001906,0.99718770714707794,0.99718770714707794,0.12326301349307116,0.020395321046567442,0.85352937260743933,0.10929050050229899
34,0.99995196323460056,0.99750773862954301,0.99750773862954301,0.12322671418876996,0.020384374661486217,0.85389664977928681,0.066660208549813346
35,0.99976178234145996,0.99778654019689605,0.99778654019689605,0.12307984611371876,0.020337514598651862,0.8543691794845254,0.059810916944045008
36,0.99960335348150164,0.99815548997615089,0.99815548997615089,0.12260200231425487,0.020185671841393627,0.85536781582050236,0.056635544580729322
37,0.99942824715012268,0.99836816122321304,0.99836816122321304,0.12131069129891625,0.019782587596472546,0.85727488232782423,0.060741021089527551
38,0.99891683140612664,0.99724007975493245,0.99724007975493245,0.11710107584022753,0.018457772755086754,0.86168123115961814,0.14712295560314476
39,0.99883988375027766,0.99383420303285985,0.99383420303285985,0.10598199865701913,0.014820488232674529,0.87303171614316621,0.12672362513299543
40,0.99605052360596158,0.98771702990588572,0.98771702990588572,0.090500669181067958,0.010106925281455709,0.88710943544336207,0.34763303715387767
