step,close_fidelity,open_fidelity,raw_fidelity,l1_penalty,l2_penalty,cost_function,gradient_norm
0,0.40350417349840467,0.41539634836982076,0.41539634836982076,0,0.022194146011308855,0.39320220235851189,1.7344425405961739
1,0.35545021164887269,0.55302095522993255,0.55302095522993255,0,0.022089109503019368,0.53093184572691321,2.9236945178700009
2,0.55638979478887962,0.57025902856870403,0.57025902856870403,0,0.022355651264695083,0.54790337730400895,2.9945661655830276
3,0.60561569716592045,0.68836771370890038,0.68836771370890038,0,0.022378956672928916,0.66598875703597149,3.1302213454404981
4,0.63509545774912857,0.78544050669990129,0.78544050669990129,0,0.023411194146224321,0.76202931255367701,2.3720051685236223
5,0.65233747035345258,0.79003043668763406,0.79003043668763406,0,0.023391881991568719,0.76663855469606534,1.4275951237927758
6,0.61518404199293852,0.81665205262007001,0.81665205262007001,0,0.023415224167515191,0.79323682845255483,1.3314622595077852
7,0.60074941213041355,0.82480717572378648,0.82480717572378648,0,0.023415539294150543,0.80139163642963596,0.93367668989551489
8,0.6049485484653403,0.83678969158701422,0.83678969158701422,0,0.02339752600689457,0.81339216558011962,0.80809940679813941
9,0.61107743401988202,0.84736566838961735,0.84736566838961735,0,0.023384573024548799,0.82398109536506858,0.98895345001890334
10,0.61598204411946078,0.87456625797617682,0.87456625797617682,0,0.023343852420482144,0.85122240555569473,1.6406445291071687
