step_index,time_s,time_us,alpha1_rad_s,alpha2_rad_s,alpha1_khz,alpha2_khz
0,5.6450000000000006e-07,0.56450000000000011,3205204.7761514997,0,510.1241837462631,0
1,1.6935000000000002e-06,1.6935000000000002,3203916.8849778119,2955.1202983005569,509.9192094998063,0.47032200290572995
2,2.8225000000000005e-06,2.8225000000000007,3201293.2508959631,4946.7408933097759,509.50164516681565,0.78729826536506897
3,3.9515000000000002e-06,3.9515000000000002,3197422.1486470765,6906.2848221789172,508.8855401086912,1.0991693678503063
4,5.0805000000000007e-06,5.0805000000000007,3192213.0706598815,8885.5509097666727,508.05648959807797,1.4141793493840538
5,6.2095000000000004e-06,6.2095000000000002,3185735.0630555414,10854.708221226581,507.02548266646033,1.7275804692284451
6,7.338500000000001e-06,7.3385000000000007,3177996.5009071678,12815.708266327951,505.79385224812285,2.0396833198097579
7,8.4675000000000015e-06,8.4675000000000011,3168922.4595343722,14788.933356243848,504.34967370982207,2.3537318467028223
8,9.5965000000000004e-06,9.5965000000000007,3158671.8331353506,16738.80559395509,502.71823584862949,2.664063651732222
9,1.0725500000000001e-05,10.7255,3147074.8035155535,18702.83655860358,500.87251125945568,2.9766488881415727
10,1.1854500000000001e-05,11.854500000000002,3134301.0684625683,20650.044918707164,498.83950818402684,3.2865567238819215
11,1.2983500000000002e-05,12.983500000000001,3120275.4463286102,22595.877675663636,496.60726109146833,3.5962456255816746
12,1.4112500000000001e-05,14.112500000000001,3104996.0938393837,24541.20841409298,494.17547661556449,3.9058546285513116
13,1.5241500000000001e-05,15.241500000000002,3088605.7617494119,26468.414280429082,491.56687424452775,4.2125789685344008
14,1.6370500000000002e-05,16.370500000000003,3070897.9990401054,28405.395751979566,488.74859627824327,4.5208591444090738
15,1.7499500000000001e-05,17.499500000000001,3052170.1883439114,30318.196113747785,485.76797263265473,4.8252907771324516
16,1.8628500000000003e-05,18.628500000000003,3032152.0036252262,32238.730966338688,482.58197958294937,5.1309533923025583
17,1.9757500000000002e-05,19.7575,3011110.3110871669,34140.421910450728,479.23309020449733,5.4336169062910828
18,2.0886500000000001e-05,20.886500000000002,2988903.2373112943,36039.079048593238,475.69872464146084,5.7357975750631747
19,2.2015500000000003e-05,22.015500000000003,2965599.1033246228,37929.586187981622,471.98975652300624,6.0366811312473549
20,2.3144500000000002e-05,23.144500000000001,2941307.8163915058,39804.245487221764,468.12367813353706,6.3350424253346125
21,2.4273500000000004e-05,24.273500000000006,2915827.6964952941,41680.8507174556,464.06839110148087,6.6337134239584312
22,2.5402500000000003e-05,25.402500000000003,2889543.0713685844,43531.196936297158,459.88506308524757,6.9282051711184636
23,2.6531500000000002e-05,26.531500000000001,2861997.4219990349,45390.283413452111,455.50103682740763,7.2240879735929724
24,2.7660500000000004e-05,27.660500000000003,2833809.5977133769,47216.236367556943,451.01480525733933,7.5146974120920049
25,2.8789500000000003e-05,28.789500000000004,2804319.6013751714,49054.460417061899,446.32132656835205,7.8072598560811199
26,2.9918500000000002e-05,29.918500000000002,2774327.0873146732,50855.492057691459,441.5478696998706,8.0939029443522195
27,3.1047500000000004e-05,31.047500000000003,2743019.5055701239,52670.003117751687,436.565113308972,8.3826913488557206
28,3.2176500000000006e-05,32.176500000000004,2711327.8309254195,54445.318130896863,431.52122663440718,8.6652415087430281
29,3.3305500000000002e-05,33.305500000000002,2678341.3195510041,56233.272564807558,426.27126029381196,8.9498032949229867
30,3.4434500000000004e-05,34.434500000000007,2645050.0751307895,57982.515820654,420.97279418265435,9.2282040057611088
31,3.5563500000000006e-05,35.563500000000005,2610552.0820075702,59740.260488543907,415.48226805034375,9.5079577583492103
32,3.6692500000000001e-05,36.692500000000003,2575734.2224882646,61464.306263396167,409.94083359996705,9.7823481655336444
33,3.7821500000000004e-05,37.8215,2539938.9327319358,63186.843095267213,404.24383629584065,10.056498416983773
34,3.8950500000000006e-05,38.950500000000005,2503631.4093722696,64887.76362316453,398.46531448172533,10.327208326805108
35,4.0079500000000001e-05,40.079500000000003,2466786.0479793241,66569.764915021224,392.60119308603078,10.594907146691055
36,4.1208500000000004e-05,41.208500000000001,2429039.0267376984,68248.428426478175,386.59356806843124,10.862074742327428
37,4.2337500000000006e-05,42.337500000000006,2391324.0502946237,69888.218225535325,380.59104313892152,11.123055394479039
38,4.3466500000000001e-05,43.466500000000003,2352349.0514427135,71539.111259427591,374.38797941463906,11.385803181338968
39,4.4595500000000004e-05,44.595500000000001,2313706.9416670538,73143.71740002367,368.23789663234322,11.641184180330443
40,4.5724500000000006e-05,45.724500000000006,2274002.1082107518,74752.506505818528,361.91867612313223,11.897230918910084
41,4.6853500000000008e-05,46.853500000000011,2234160.9488885785,76334.33264771229,355.57775867849665,12.14898636850446
42,4.7982500000000004e-05,47.982500000000002,2194228.5948707615,77889.379108735069,349.22232714726556,12.396479699513792
43,4.9111500000000006e-05,49.111500000000007,2153268.9420825243,79447.246060321093,342.70339593868988,12.644421925538211
44,5.0240500000000008e-05,50.240500000000011,2112909.6716366019,80959.732041909869,336.28001854763869,12.885141545865261
45,5.1369500000000003e-05,51.369500000000002,2071732.9134419423,82469.292194903188,329.72653394045886,13.125395506108706
46,5.2498500000000006e-05,52.498500000000007,2030295.8174050779,83960.212474145374,323.13161527881834,13.36268283830605
47,5.3627500000000008e-05,53.627500000000005,1989407.8156472263,85412.139226533778,316.62408768590615,13.593764157956025
48,5.4756500000000003e-05,54.756500000000003,1947546.8970763481,86865.130985824682,309.96171557298356,13.825014978718963
49,5.5885500000000006e-05,55.885500000000008,1905948.1781560993,88288.329734559142,303.34107383053561,14.051524094582252
50,5.7014500000000008e-05,57.014500000000005,1864797.3218589334,89678.77355969818,296.79171163837742,14.272820102444733
51,5.8143500000000003e-05,58.143500000000003,1822793.4534683619,91066.838711766934,290.10658835503654,14.493737532730078
52,5.9272500000000006e-05,59.272500000000008,1781192.7456295751,92424.498927034147,283.48563006637187,14.709815867029063
53,6.0401500000000008e-05,60.401500000000006,1740199.7749603211,93748.748491236052,276.96139615233903,14.920576731059084
54,6.153050000000001e-05,61.530500000000011,1698551.9110182021,95065.998238406668,270.33293273673206,15.130223539607837
55,6.2659500000000005e-05,62.659500000000008,1657112.7581032042,96358.796092199482,263.73768671276923,15.335978708457557
56,6.3788500000000001e-05,63.788499999999999,1616588.895837818,97614.707781944453,257.28811372005788,15.535863261967364
57,6.491750000000001e-05,64.917500000000004,1575869.6502585532,98854.920763043658,250.80744450714508,15.733249288396038
58,6.6046500000000005e-05,66.046500000000009,1534943.3507166416,100079.21399275816,244.29382163259027,15.928101607699041
59,6.7175500000000001e-05,67.1755,1494906.0762753291,101269.27225963147,237.92169149732857,16.117505263439302
60,6.830450000000001e-05,68.304500000000004,1455506.4581323636,102430.25705203155,231.6510475139425,16.302281732004293
61,6.9433500000000005e-05,69.433500000000009,1415909.3241593987,103575.47589483297,225.3489679098731,16.48454897175812
62,7.0562500000000001e-05,70.5625,1376526.3027449311,104698.2888251949,219.08096537786662,16.663250199792717
63,7.169150000000001e-05,71.691500000000005,1338121.8704888083,105788.00307378985,212.96871014766685,16.836683609014273
64,7.2820500000000005e-05,72.82050000000001,1300427.4782557781,106849.17903582755,206.96946129693535,17.00557500886287
65,7.3949500000000014e-05,73.949500000000015,1262830.3943612766,107890.18104800343,200.98569954928476,17.171255624869271
66,7.507850000000001e-05,75.078500000000005,1225497.8043556844,108908.46328068987,195.04403331147165,17.333320275663972
67,7.6207500000000005e-05,76.20750000000001,1189023.1282480336,109896.76993294863,189.23890831126317,17.490614164661554
68,7.7336500000000014e-05,77.336500000000015,1153516.546848228,110854.36494981535,183.58786036918937,17.643020145076061
69,7.846550000000001e-05,78.465500000000006,1118595.6672458749,111785.98361435818,178.03002976335793,17.791291860614724
70,7.9594500000000005e-05,79.594500000000011,1084035.0790359797,112693.94479181824,172.52954131358962,17.935798370143029
71,8.0723500000000014e-05,80.723500000000016,1050041.1416619336,113575.79646019291,167.11923814535388,18.076149422238693
72,8.185250000000001e-05,81.852500000000006,1016934.0007539432,114428.40488788343,161.8500730182073,18.211846268027447
